Timestamp,Pupil_Size_Right,Pupil_Size_Left,UTC_Time
398.36859130859375,3.0257840156555176,nan,2023-01-26T19:23:31.039613
398.3766174316406,3.045755386352539,nan,2023-01-26T19:23:31.048263
398.3846435546875,3.041712760925293,nan,2023-01-26T19:23:31.055245
398.3926696777344,3.0944254398345947,nan,2023-01-26T19:23:31.064220
398.40057373046875,3.108795642852783,nan,2023-01-26T19:23:31.074194
398.40863037109375,3.171297550201416,nan,2023-01-26T19:23:31.079218
398.4166259765625,3.179553270339966,nan,2023-01-26T19:23:31.087195
398.4245910644531,3.197383165359497,nan,2023-01-26T19:23:31.104149
398.4325866699219,3.166964054107666,nan,2023-01-26T19:23:31.105112
398.44061279296875,3.1577985286712646,nan,2023-01-26T19:23:31.112093
398.4485778808594,3.1455013751983643,nan,2023-01-26T19:23:31.119110
398.4566345214844,3.1922080516815186,nan,2023-01-26T19:23:31.128050
398.4646301269531,3.247199773788452,nan,2023-01-26T19:23:31.137025
398.47259521484375,3.2642550468444824,nan,2023-01-26T19:23:31.144007
398.4806213378906,3.245685338973999,nan,2023-01-26T19:23:31.151986
398.48858642578125,3.2227203845977783,nan,2023-01-26T19:23:31.159965
398.4966125488281,3.0968308448791504,nan,2023-01-26T19:23:31.169937
398.504638671875,3.037885904312134,nan,2023-01-26T19:23:31.175957
398.51263427734375,3.291088104248047,1.3082011938095093,2023-01-26T19:23:31.183900
398.5205993652344,3.3667643070220947,1.366694450378418,2023-01-26T19:23:31.191879
398.5285949707031,3.3168771266937256,1.4122756719589233,2023-01-26T19:23:31.201852
398.53662109375,3.1788289546966553,1.4340505599975586,2023-01-26T19:23:31.207835
398.54461669921875,3.0399258136749268,1.4963871240615845,2023-01-26T19:23:31.215816
398.5525817871094,2.933534622192383,1.4790253639221191,2023-01-26T19:23:31.223793
398.5605773925781,2.8824472427368164,nan,2023-01-26T19:23:31.233766
398.5685729980469,2.854292631149292,nan,2023-01-26T19:23:31.239752
398.57659912109375,2.8264451026916504,nan,2023-01-26T19:23:31.247730
398.58465576171875,2.7874464988708496,nan,2023-01-26T19:23:31.255710
398.59259033203125,2.7472848892211914,nan,2023-01-26T19:23:31.265683
398.6006164550781,2.728994607925415,nan,2023-01-26T19:23:31.271701
398.608642578125,2.7059414386749268,nan,2023-01-26T19:23:31.279644
398.61663818359375,2.7099344730377197,nan,2023-01-26T19:23:31.287660
398.62457275390625,2.699208974838257,nan,2023-01-26T19:23:31.297595
398.6325988769531,2.68194580078125,nan,2023-01-26T19:23:31.303618
398.6406555175781,2.6520986557006836,nan,2023-01-26T19:23:31.311558
398.6485900878906,2.6331143379211426,nan,2023-01-26T19:23:31.319538
398.6565856933594,2.6048691272735596,nan,2023-01-26T19:23:31.331025
398.6646728515625,2.5986952781677246,nan,2023-01-26T19:23:31.336094
398.672607421875,2.6014363765716553,nan,2023-01-26T19:23:31.344038
398.6806335449219,2.5892560482025146,nan,2023-01-26T19:23:31.352016
398.6885681152344,2.5618534088134766,nan,2023-01-26T19:23:31.360993
398.6965637207031,2.5492630004882812,nan,2023-01-26T19:23:31.367974
398.70458984375,2.529263734817505,nan,2023-01-26T19:23:31.375953
398.71258544921875,2.520765542984009,nan,2023-01-26T19:23:31.384969
398.7206115722656,2.5143134593963623,nan,2023-01-26T19:23:31.394902
398.7286376953125,2.4877867698669434,nan,2023-01-26T19:23:31.399890
398.736572265625,2.487704277038574,nan,2023-01-26T19:23:31.407867
398.7445983886719,2.4888367652893066,nan,2023-01-26T19:23:31.415846
398.7525939941406,2.4674315452575684,nan,2023-01-26T19:23:31.427859
398.7605895996094,2.4650542736053467,nan,2023-01-26T19:23:31.431805
398.7685852050781,2.4730780124664307,nan,2023-01-26T19:23:31.439987
398.776611328125,2.476227283477783,nan,2023-01-26T19:23:31.447760
398.78460693359375,2.4827263355255127,nan,2023-01-26T19:23:31.455739
398.79266357421875,2.4659087657928467,nan,2023-01-26T19:23:31.463718
398.8006896972656,2.429144859313965,nan,2023-01-26T19:23:31.473691
398.80859375,2.417778968811035,nan,2023-01-26T19:23:31.479675
398.8166809082031,2.4221086502075195,nan,2023-01-26T19:23:31.487654
398.8246154785156,2.4338226318359375,nan,2023-01-26T19:23:31.504609
398.8326110839844,2.3815481662750244,nan,2023-01-26T19:23:31.505642
398.840576171875,2.3289167881011963,nan,2023-01-26T19:23:31.511625
398.8486328125,2.3113675117492676,nan,2023-01-26T19:23:31.520568
398.85662841796875,2.3188042640686035,1.7157655954360962,2023-01-26T19:23:31.528545
398.8645935058594,2.28788423538208,1.8577351570129395,2023-01-26T19:23:31.539515
398.8725891113281,2.259185791015625,nan,2023-01-26T19:23:31.543542
398.8805847167969,2.2485663890838623,nan,2023-01-26T19:23:31.551483
398.88861083984375,2.246326446533203,nan,2023-01-26T19:23:31.559498
398.8965759277344,2.266580581665039,nan,2023-01-26T19:23:31.569435
398.90460205078125,2.305474281311035,nan,2023-01-26T19:23:31.575455
398.91259765625,2.3220717906951904,nan,2023-01-26T19:23:31.584396
398.9205627441406,2.32624888420105,nan,2023-01-26T19:23:31.591414
398.9285888671875,2.3388426303863525,nan,2023-01-26T19:23:31.603345
398.9366455078125,2.3446993827819824,nan,2023-01-26T19:23:31.607371
398.944580078125,2.349600315093994,nan,2023-01-26T19:23:31.616342
398.95263671875,2.3609824180603027,nan,2023-01-26T19:23:31.623291
398.96063232421875,2.3995537757873535,nan,2023-01-26T19:23:31.634262
398.96856689453125,2.4398086071014404,nan,2023-01-26T19:23:31.639286
398.9765930175781,2.4721696376800537,nan,2023-01-26T19:23:31.647227
398.984619140625,2.494596242904663,nan,2023-01-26T19:23:31.656203
398.99267578125,2.4845526218414307,nan,2023-01-26T19:23:31.665180
399.0006408691406,2.4863967895507812,nan,2023-01-26T19:23:31.672194
399.0086669921875,2.5025837421417236,nan,2023-01-26T19:23:31.680177
399.0166320800781,2.5145187377929688,nan,2023-01-26T19:23:31.687120
399.02459716796875,2.534850835800171,2.2018561363220215,2023-01-26T19:23:31.700091
399.0325927734375,2.5739364624023438,2.0755159854888916,2023-01-26T19:23:31.704111
399.04058837890625,2.579571008682251,1.720970869064331,2023-01-26T19:23:31.712055
399.048583984375,2.5580883026123047,1.6978182792663574,2023-01-26T19:23:31.720069
399.05657958984375,2.536358594894409,1.597144365310669,2023-01-26T19:23:31.731002
399.0646057128906,2.592221736907959,1.3942488431930542,2023-01-26T19:23:31.735990
399.0726318359375,2.6140129566192627,1.44762122631073,2023-01-26T19:23:31.743970
399.08056640625,2.551057815551758,1.4921997785568237,2023-01-26T19:23:31.751946
399.08856201171875,2.9233930110931396,1.5051295757293701,2023-01-26T19:23:31.767907
399.09661865234375,3.5964407920837402,1.6378368139266968,2023-01-26T19:23:31.768905
399.1046142578125,3.86246919631958,1.703971028327942,2023-01-26T19:23:31.775883
399.11260986328125,3.9838054180145264,1.7377506494522095,2023-01-26T19:23:31.783861
399.12060546875,4.035299777984619,1.7553092241287231,2023-01-26T19:23:31.796830
399.1285705566406,4.053239822387695,1.7646818161010742,2023-01-26T19:23:31.800818
399.1365661621094,4.055434703826904,1.7704379558563232,2023-01-26T19:23:31.807797
399.1445007324219,4.092594146728516,1.7742358446121216,2023-01-26T19:23:31.817704
399.15240478515625,4.1453857421875,1.7770110368728638,2023-01-26T19:23:31.828671
399.160400390625,4.205792427062988,1.7792556285858154,2023-01-26T19:23:31.831670
399.1683654785156,4.267518997192383,1.7811319828033447,2023-01-26T19:23:31.839640
399.1763916015625,4.329373836517334,1.7827963829040527,2023-01-26T19:23:31.848624
399.18438720703125,4.388991832733154,1.7842806577682495,2023-01-26T19:23:31.861620
399.19232177734375,4.445629119873047,nan,2023-01-26T19:23:31.863577
399.28045654296875,4.752098083496094,nan,2023-01-26T19:23:31.951344
399.28851318359375,4.833036422729492,nan,2023-01-26T19:23:31.959358
399.2964172363281,5.213679790496826,nan,2023-01-26T19:23:31.970291
399.3044128417969,6.066246032714844,nan,2023-01-26T19:23:31.975315
399.3125,7.260106563568115,nan,2023-01-26T19:23:31.983257
399.3204345703125,7.503891944885254,nan,2023-01-26T19:23:31.991272
399.32843017578125,5.718333721160889,nan,2023-01-26T19:23:32.001209
399.33648681640625,4.250660419464111,nan,2023-01-26T19:23:32.007229
399.3444519042969,3.228299379348755,nan,2023-01-26T19:23:32.015172
399.3525085449219,2.5201261043548584,nan,2023-01-26T19:23:32.024147
399.3604736328125,2.176175355911255,nan,2023-01-26T19:23:32.033123
399.3684387207031,1.9949754476547241,nan,2023-01-26T19:23:32.039144
399.3764343261719,1.8443262577056885,nan,2023-01-26T19:23:32.047087
399.3844299316406,1.7884669303894043,nan,2023-01-26T19:23:32.056098
399.3924560546875,1.778287410736084,nan,2023-01-26T19:23:32.066035
399.40045166015625,1.7715944051742554,nan,2023-01-26T19:23:32.072020
399.408447265625,1.7480782270431519,nan,2023-01-26T19:23:32.079001
399.4164733886719,1.7482645511627197,nan,2023-01-26T19:23:32.087977
399.4245910644531,1.776017427444458,3.6237807273864746,2023-01-26T19:23:32.097950
399.4327087402344,1.8416703939437866,3.996659278869629,2023-01-26T19:23:32.103934
399.44061279296875,1.8886619806289673,3.9366135597229004,2023-01-26T19:23:32.111912
399.4486083984375,1.890962839126587,3.468872308731079,2023-01-26T19:23:32.119891
399.45660400390625,1.9036198854446411,3.0220823287963867,2023-01-26T19:23:32.129864
399.464599609375,1.926590919494629,2.5087461471557617,2023-01-26T19:23:32.135848
399.4726257324219,1.9565129280090332,2.1906936168670654,2023-01-26T19:23:32.143828
399.4806213378906,1.9775842428207397,2.059354066848755,2023-01-26T19:23:32.152816
399.48858642578125,1.9832826852798462,2.0079143047332764,2023-01-26T19:23:32.163773
399.49664306640625,1.9817030429840088,1.986668348312378,2023-01-26T19:23:32.167794
399.5046081542969,1.9728612899780273,1.987470269203186,2023-01-26T19:23:32.175742
399.5126037597656,1.9529436826705933,1.9901976585388184,2023-01-26T19:23:32.184726
399.5205993652344,1.9305717945098877,2.0114340782165527,2023-01-26T19:23:32.195729
399.5285949707031,1.9369475841522217,2.0105278491973877,2023-01-26T19:23:32.199705
399.53662109375,1.9253994226455688,2.008715867996216,2023-01-26T19:23:32.207656
399.5446472167969,1.9090903997421265,1.9876134395599365,2023-01-26T19:23:32.216644
399.5526123046875,1.9029864072799683,1.960851788520813,2023-01-26T19:23:32.227602
399.5606384277344,1.911522388458252,1.9652966260910034,2023-01-26T19:23:32.231593
399.568603515625,1.930957555770874,1.9557756185531616,2023-01-26T19:23:32.239571
399.5766296386719,1.9313318729400635,1.922624111175537,2023-01-26T19:23:32.249546
399.5845947265625,1.8784509897232056,2.2368881702423096,2023-01-26T19:23:32.259519
399.59259033203125,1.8008759021759033,2.7498209476470947,2023-01-26T19:23:32.263806
399.6005859375,1.8620306253433228,2.9560558795928955,2023-01-26T19:23:32.271555
399.60858154296875,1.9251220226287842,3.0695366859436035,2023-01-26T19:23:32.280502
399.6166076660156,1.8489844799041748,3.047593355178833,2023-01-26T19:23:32.287488
399.6246337890625,1.767669677734375,2.895437717437744,2023-01-26T19:23:32.296448
399.63262939453125,1.7447004318237305,2.772068500518799,2023-01-26T19:23:32.307423
399.640625,1.7547779083251953,2.650108814239502,2023-01-26T19:23:32.311407
399.6485900878906,1.7956428527832031,2.573199987411499,2023-01-26T19:23:32.319385
399.6566162109375,1.805303692817688,2.479431629180908,2023-01-26T19:23:32.327378
399.6646423339844,1.809439778327942,2.3875319957733154,2023-01-26T19:23:32.338307
399.672607421875,1.805949330329895,2.3147799968719482,2023-01-26T19:23:32.343329
399.6806945800781,1.8234187364578247,2.258662700653076,2023-01-26T19:23:32.351309
399.68865966796875,1.8487540483474731,2.213167667388916,2023-01-26T19:23:32.360284
399.69659423828125,1.8807488679885864,2.184291124343872,2023-01-26T19:23:32.370224
399.70458984375,1.9248117208480835,2.1503419876098633,2023-01-26T19:23:32.375244
399.71258544921875,1.9415329694747925,2.110595226287842,2023-01-26T19:23:32.384227
399.7206115722656,1.9529119729995728,2.089491844177246,2023-01-26T19:23:32.392203
399.7286071777344,1.9582439661026,2.0719847679138184,2023-01-26T19:23:32.402135
399.7366638183594,1.962996482849121,2.0382466316223145,2023-01-26T19:23:32.407123
399.74462890625,1.972048282623291,2.0061275959014893,2023-01-26T19:23:32.416099
399.75262451171875,1.9984210729599,1.9937993288040161,2023-01-26T19:23:32.424114
399.7606201171875,2.082641363143921,1.9845032691955566,2023-01-26T19:23:32.434050
399.7685852050781,2.1041619777679443,1.9691746234893799,2023-01-26T19:23:32.440035
399.776611328125,2.1003730297088623,1.9400073289871216,2023-01-26T19:23:32.448015
399.78466796875,2.0900440216064453,1.9185354709625244,2023-01-26T19:23:32.455993
399.7926025390625,2.095151901245117,1.9083507061004639,2023-01-26T19:23:32.466028
399.80059814453125,2.1051883697509766,1.8906506299972534,2023-01-26T19:23:32.471951
399.80859375,2.0846469402313232,1.8865928649902344,2023-01-26T19:23:32.479928
399.8166198730469,2.1080925464630127,1.8816955089569092,2023-01-26T19:23:32.488905
399.82464599609375,2.118800163269043,1.8576319217681885,2023-01-26T19:23:32.498879
399.8326416015625,2.1374940872192383,1.8377840518951416,2023-01-26T19:23:32.503864
399.84063720703125,2.1556389331817627,1.8427987098693848,2023-01-26T19:23:32.511842
399.8486633300781,2.1575896739959717,1.841895341873169,2023-01-26T19:23:32.519821
399.8565979003906,2.1664810180664062,1.8343396186828613,2023-01-26T19:23:32.530794
399.8645935058594,2.15901780128479,1.838855266571045,2023-01-26T19:23:32.535778
399.8727722167969,2.177842617034912,1.8335013389587402,2023-01-26T19:23:32.543793
399.88067626953125,2.18479061126709,1.8150593042373657,2023-01-26T19:23:32.552735
399.88873291015625,2.180844306945801,1.806312918663025,2023-01-26T19:23:32.562706
399.89666748046875,2.1669259071350098,1.8153334856033325,2023-01-26T19:23:32.567694
399.9046630859375,2.1650335788726807,1.7995164394378662,2023-01-26T19:23:32.575742
399.9127197265625,2.164916753768921,1.7838757038116455,2023-01-26T19:23:32.583654
399.92059326171875,2.1864147186279297,1.785093069076538,2023-01-26T19:23:32.596616
399.9285888671875,2.1905760765075684,1.7811517715454102,2023-01-26T19:23:32.600606
399.9366455078125,2.1834588050842285,1.7665401697158813,2023-01-26T19:23:32.607587
399.94464111328125,2.17162823677063,1.7884931564331055,2023-01-26T19:23:32.615566
399.95263671875,2.1708879470825195,1.8017387390136719,2023-01-26T19:23:32.632521
399.9606628417969,2.1672942638397217,1.7932978868484497,2023-01-26T19:23:32.634519
399.9686279296875,2.1721527576446533,1.777986764907837,2023-01-26T19:23:32.639500
399.97662353515625,2.1680431365966797,1.774217963218689,2023-01-26T19:23:32.647710
399.9846496582031,2.1573095321655273,1.7689526081085205,2023-01-26T19:23:32.662710
399.9926452636719,2.1417880058288574,1.773834466934204,2023-01-26T19:23:32.663672
400.0005798339844,2.1263537406921387,1.7755537033081055,2023-01-26T19:23:32.671648
400.0086364746094,2.110701084136963,1.7777141332626343,2023-01-26T19:23:32.679815
400.0166320800781,2.1081385612487793,1.7730439901351929,2023-01-26T19:23:32.688792
400.02459716796875,2.1006875038146973,1.7732102870941162,2023-01-26T19:23:32.695772
400.0325927734375,2.0897603034973145,1.7730525732040405,2023-01-26T19:23:32.709736
400.0406188964844,2.072056770324707,1.7772804498672485,2023-01-26T19:23:32.711730
400.048583984375,2.0450897216796875,1.7705997228622437,2023-01-26T19:23:32.719708
400.0566101074219,2.029860019683838,1.7483625411987305,2023-01-26T19:23:32.727686
400.0646057128906,2.0181632041931152,1.7341248989105225,2023-01-26T19:23:32.742646
400.0726013183594,2.003962993621826,1.7394417524337769,2023-01-26T19:23:32.743644
400.08062744140625,1.9969229698181152,1.7311632633209229,2023-01-26T19:23:32.751627
400.0885925292969,2.000960350036621,1.7221237421035767,2023-01-26T19:23:32.759603
400.0966491699219,1.990257978439331,1.7344528436660767,2023-01-26T19:23:32.775587
400.1046142578125,1.980566143989563,1.727891206741333,2023-01-26T19:23:32.776556
400.1126708984375,1.9743317365646362,1.721182107925415,2023-01-26T19:23:32.784540
400.12060546875,1.9908384084701538,1.7278612852096558,2023-01-26T19:23:32.791515
400.1286926269531,2.007892608642578,1.7285007238388062,2023-01-26T19:23:32.806475
400.1366271972656,2.0401411056518555,1.7165347337722778,2023-01-26T19:23:32.807474
400.14459228515625,2.05550479888916,1.7284822463989258,2023-01-26T19:23:32.815488
400.152587890625,2.082821846008301,1.8001205921173096,2023-01-26T19:23:32.823429
400.1606140136719,2.085047721862793,1.7958686351776123,2023-01-26T19:23:32.839388
400.1685791015625,2.0821614265441895,1.7821664810180664,2023-01-26T19:23:32.840385
400.17657470703125,2.015779733657837,1.7761729955673218,2023-01-26T19:23:32.847365
400.1846008300781,1.9835642576217651,1.7741508483886719,2023-01-26T19:23:32.855344
400.19256591796875,1.9685897827148438,1.7743839025497437,2023-01-26T19:23:32.878283
400.20062255859375,1.9620068073272705,1.7758147716522217,2023-01-26T19:23:32.880278
400.2085876464844,1.9596989154815674,1.7777159214019775,2023-01-26T19:23:32.881276
400.2165222167969,1.9593937397003174,1.7797802686691284,2023-01-26T19:23:32.887259
400.2243957519531,1.9600220918655396,1.7818386554718018,2023-01-26T19:23:32.902220
400.2323913574219,1.9610999822616577,1.785790205001831,2023-01-26T19:23:32.903216
400.2403869628906,1.9637821912765503,1.7905287742614746,2023-01-26T19:23:32.911195
400.2484130859375,1.9767106771469116,1.7929033041000366,2023-01-26T19:23:32.919173
400.25640869140625,1.9958797693252563,1.794124722480774,2023-01-26T19:23:32.935131
400.2643737792969,2.005387544631958,nan,2023-01-26T19:23:32.935131
400.2884521484375,3.7485616207122803,nan,2023-01-26T19:23:32.967046
400.29644775390625,4.42154598236084,nan,2023-01-26T19:23:32.968044
400.3044738769531,5.033719062805176,nan,2023-01-26T19:23:32.976021
400.3126525878906,4.394955158233643,4.462399959564209,2023-01-26T19:23:32.984005
400.32061767578125,3.5084269046783447,4.4346113204956055,2023-01-26T19:23:33.001952
400.32861328125,2.7676405906677246,4.540623664855957,2023-01-26T19:23:33.003952
400.3365783691406,2.3322055339813232,4.696186065673828,2023-01-26T19:23:33.007936
400.3446044921875,2.244917869567871,4.704400539398193,2023-01-26T19:23:33.015916
400.35260009765625,2.1685638427734375,4.809452533721924,2023-01-26T19:23:33.030875
400.3606262207031,2.1045095920562744,4.702021598815918,2023-01-26T19:23:33.032876
400.36859130859375,2.031371593475342,4.192192554473877,2023-01-26T19:23:33.039851
400.37664794921875,2.01424241065979,3.2658934593200684,2023-01-26T19:23:33.046832
400.3846130371094,2.0005509853363037,2.7550618648529053,2023-01-26T19:23:33.062789
400.3927001953125,1.9932239055633545,2.416703462600708,2023-01-26T19:23:33.063787
400.400634765625,2.0098190307617188,2.2237918376922607,2023-01-26T19:23:33.070769
400.4085998535156,2.0214450359344482,2.1360745429992676,2023-01-26T19:23:33.079744
400.4165954589844,2.0181305408477783,2.1109251976013184,2023-01-26T19:23:33.087723
400.42462158203125,2.0079686641693115,2.100128412246704,2023-01-26T19:23:33.095701
400.43267822265625,1.9858266115188599,2.075744390487671,2023-01-26T19:23:33.109663
400.44061279296875,1.952345371246338,2.070969820022583,2023-01-26T19:23:33.111660
400.4486389160156,1.9510873556137085,2.077892780303955,2023-01-26T19:23:33.119638
400.45660400390625,1.9826173782348633,2.0647714138031006,2023-01-26T19:23:33.127615
400.464599609375,1.984507441520691,2.06345272064209,2023-01-26T19:23:33.141579
400.47259521484375,1.9635577201843262,2.0909512042999268,2023-01-26T19:23:33.143574
400.4806213378906,1.9318997859954834,2.133819580078125,2023-01-26T19:23:33.151553
400.48858642578125,1.8978298902511597,2.1411075592041016,2023-01-26T19:23:33.159530
400.49664306640625,1.8903082609176636,2.157142400741577,2023-01-26T19:23:33.175488
400.504638671875,1.9042384624481201,2.1540167331695557,2023-01-26T19:23:33.176485
400.5126037597656,1.953819751739502,2.133579730987549,2023-01-26T19:23:33.183466
400.5206298828125,2.0305263996124268,2.1305992603302,2023-01-26T19:23:33.191445
400.5285949707031,2.0511677265167236,2.1491341590881348,2023-01-26T19:23:33.204539
400.5365905761719,2.04962158203125,2.1488187313079834,2023-01-26T19:23:33.207493
400.54461669921875,2.04247784614563,2.1409106254577637,2023-01-26T19:23:33.215469
400.55267333984375,2.0479342937469482,2.1124839782714844,2023-01-26T19:23:33.223478
400.5606384277344,2.055497407913208,2.1020214557647705,2023-01-26T19:23:33.236413
400.5686340332031,2.0752596855163574,2.076385021209717,2023-01-26T19:23:33.239408
400.57659912109375,2.0835793018341064,2.0720345973968506,2023-01-26T19:23:33.247421
400.5845947265625,2.0814976692199707,2.152229070663452,2023-01-26T19:23:33.255398
400.5926208496094,2.080618381500244,2.155979633331299,2023-01-26T19:23:33.268327
400.6006164550781,2.077686309814453,2.1543843746185303,2023-01-26T19:23:33.272317
400.6086120605469,2.0723230838775635,2.201294422149658,2023-01-26T19:23:33.279334
400.6166687011719,2.0674924850463867,2.188422203063965,2023-01-26T19:23:33.287313
400.6246032714844,2.065948009490967,2.157494068145752,2023-01-26T19:23:33.300249
400.6326599121094,2.087136745452881,2.139707565307617,2023-01-26T19:23:33.303235
400.640625,2.088803291320801,2.1391868591308594,2023-01-26T19:23:33.311249
400.64862060546875,2.081120014190674,2.1136088371276855,2023-01-26T19:23:33.319228
400.6566467285156,2.0766866207122803,2.087179660797119,2023-01-26T19:23:33.332157
400.6645812988281,2.072561740875244,2.0673770904541016,2023-01-26T19:23:33.336148
400.6726379394531,2.0710532665252686,2.043026924133301,2023-01-26T19:23:33.343128
400.6806335449219,2.0877268314361572,2.030534505844116,2023-01-26T19:23:33.352131
400.6886291503906,2.0911364555358887,2.038442373275757,2023-01-26T19:23:33.364106
400.6966552734375,2.0992002487182617,2.0242202281951904,2023-01-26T19:23:33.368063
400.7046203613281,2.0921974182128906,2.0104782581329346,2023-01-26T19:23:33.376038
400.712646484375,2.0481045246124268,2.0621156692504883,2023-01-26T19:23:33.384064
400.7206115722656,1.994312047958374,2.060858726501465,2023-01-26T19:23:33.395985
400.7286071777344,1.9282885789871216,2.0492565631866455,2023-01-26T19:23:33.399975
400.73663330078125,1.8631387948989868,2.1272504329681396,2023-01-26T19:23:33.407990
400.7445983886719,1.8119605779647827,2.2414567470550537,2023-01-26T19:23:33.442129
400.75262451171875,1.7829649448394775,2.274653911590576,2023-01-26T19:23:33.443091
400.7606201171875,1.7915586233139038,2.3086659908294678,2023-01-26T19:23:33.443091
400.7686767578125,1.8189735412597656,2.3346784114837646,2023-01-26T19:23:33.444088
400.776611328125,1.8222191333770752,2.346339702606201,2023-01-26T19:23:33.447117
400.78460693359375,1.8271803855895996,2.3525798320770264,2023-01-26T19:23:33.461078
400.7926330566406,1.8258411884307861,2.369253396987915,2023-01-26T19:23:33.464035
400.80059814453125,1.8274568319320679,2.37113094329834,2023-01-26T19:23:33.472012
400.80865478515625,1.8158302307128906,2.368175745010376,2023-01-26T19:23:33.480017
400.8166198730469,1.8761179447174072,2.352821111679077,2023-01-26T19:23:33.488003
400.8245849609375,1.9416881799697876,2.343705654144287,2023-01-26T19:23:33.495977
400.8326110839844,1.971388816833496,2.3203399181365967,2023-01-26T19:23:33.507916
400.840576171875,1.9839750528335571,2.3122291564941406,2023-01-26T19:23:33.511942
400.8486328125,1.9851124286651611,2.2897610664367676,2023-01-26T19:23:33.519921
400.85662841796875,2.004103899002075,2.2590441703796387,2023-01-26T19:23:33.528860
400.8646240234375,2.01676344871521,2.2423837184906006,2023-01-26T19:23:33.539833
400.8725891113281,2.0329205989837646,2.2280619144439697,2023-01-26T19:23:33.543857
400.8806457519531,2.118133544921875,2.212831735610962,2023-01-26T19:23:33.551799
400.88861083984375,2.151052236557007,2.1927363872528076,2023-01-26T19:23:33.559778
400.8966064453125,2.163525104522705,2.173931121826172,2023-01-26T19:23:33.573740
400.9046325683594,2.1623005867004395,2.148496627807617,2023-01-26T19:23:33.575783
400.9126281738281,2.153146266937256,2.1209428310394287,2023-01-26T19:23:33.584754
400.9206237792969,2.137361526489258,2.088996410369873,2023-01-26T19:23:33.591692
400.9286193847656,2.1381278038024902,2.0683085918426514,2023-01-26T19:23:33.604658
400.9366149902344,2.1601386070251465,2.027897834777832,2023-01-26T19:23:33.607686
400.94464111328125,2.1883392333984375,2.0044138431549072,2023-01-26T19:23:33.615629
400.95263671875,2.185368537902832,1.9957877397537231,2023-01-26T19:23:33.623607
400.9606018066406,2.1808950901031494,1.9856441020965576,2023-01-26T19:23:33.636572
400.9686279296875,2.186302423477173,1.9768985509872437,2023-01-26T19:23:33.639610
400.9765930175781,2.220517873764038,1.9611191749572754,2023-01-26T19:23:33.647544
400.9846496582031,2.219345808029175,1.9613122940063477,2023-01-26T19:23:33.656560
400.99261474609375,2.214447259902954,1.959804892539978,2023-01-26T19:23:33.668488
401.0005798339844,2.205974578857422,1.9529815912246704,2023-01-26T19:23:33.671515
401.00860595703125,2.186122417449951,1.959490180015564,2023-01-26T19:23:33.679462
401.0166015625,2.1588377952575684,1.968399167060852,2023-01-26T19:23:33.687475
401.0246887207031,2.1517395973205566,2.00235915184021,2023-01-26T19:23:33.702401
401.03265380859375,2.131645441055298,2.0130863189697266,2023-01-26T19:23:33.704391
401.0406188964844,2.10623836517334,2.0420501232147217,2023-01-26T19:23:33.711408
