Number of frames: 2750
Frequency: 250
Units: mm

Frame,finger x,finger y,finger z,wrist x,wrist y,wrist z
34,283.178344727,-226.471572876,129.811141968,360.926361084,-312.859069824,244.392272949,
35,283.159881592,-226.491851807,129.805923462,360.916259766,-312.867095947,244.387695313,
36,283.147430420,-226.512542725,129.792434692,360.913574219,-312.870727539,244.377197266,
37,283.143798828,-226.534164429,129.780776978,360.928710938,-312.877655029,244.369705200,
38,283.144714355,-226.551300049,129.773574829,360.939117432,-312.884552002,244.367202759,
39,283.108276367,-226.567687988,129.763992310,360.913940430,-312.888031006,244.359222412,
40,283.116394043,-226.583404541,129.761352539,360.922882080,-312.898193359,244.356170654,
41,283.111480713,-226.598510742,129.747650146,360.925872803,-312.902801514,244.348220825,
42,283.128021240,-226.614059448,129.739089966,360.932983398,-312.905029297,244.341415405,
43,283.137512207,-226.625152588,129.732101440,360.939727783,-312.910522461,244.334442139,
44,283.130340576,-226.628417969,129.728347778,360.930999756,-312.910522461,244.326858521,
45,283.152984619,-226.635070801,129.721191406,360.938201904,-312.913452148,244.322647095,
46,283.152862549,-226.641281128,129.703521729,360.952850342,-312.922180176,244.310195923,
47,283.165924072,-226.638870239,129.689727783,360.978302002,-312.925628662,244.300552368,
48,283.193786621,-226.638076782,129.681289673,360.980743408,-312.926025391,244.289077759,
49,283.212554932,-226.634124756,129.667205811,361.009094238,-312.930938721,244.279891968,
50,283.242370605,-226.627517700,129.641891479,361.026092529,-312.931121826,244.265762329,
51,283.284454346,-226.621459961,129.625137329,361.039672852,-312.933441162,244.250808716,
52,283.310882568,-226.614379883,129.605377197,361.059631348,-312.934020996,244.236816406,
53,283.337951660,-226.604476929,129.583053589,361.077056885,-312.935668945,244.220611572,
54,283.346130371,-226.598815918,129.557159424,361.072082520,-312.933166504,244.203262329,
55,283.403411865,-226.592712402,129.533630371,361.094116211,-312.930938721,244.182556152,
56,283.444396973,-226.589157104,129.509979248,361.131866455,-312.933715820,244.161819458,
57,283.485870361,-226.584350586,129.478210449,361.140777588,-312.932617188,244.144760132,
58,283.529907227,-226.578155518,129.449508667,361.167144775,-312.932586670,244.120117188,
59,283.547241211,-226.574096680,129.415512085,361.185760498,-312.931610107,244.094512939,
60,283.577239990,-226.567779541,129.377639771,361.208038330,-312.926605225,244.066406250,
61,283.618286133,-226.560226440,129.340957642,361.207489014,-312.920166016,244.038131714,
62,283.663513184,-226.551971436,129.297714233,361.239410400,-312.920715332,244.008056641,
63,283.708038330,-226.539260864,129.252593994,361.254486084,-312.924011230,243.976547241,
64,283.732940674,-226.517440796,129.215148926,361.272430420,-312.919067383,243.941390991,
65,283.764556885,-226.500976563,129.164123535,361.280090332,-312.921264648,243.905273438,
66,283.794158936,-226.488525391,129.120498657,361.282806396,-312.924774170,243.866699219,
67,283.841552734,-226.475036621,129.070236206,361.297424316,-312.931243896,243.825866699,
68,283.865234375,-226.457443237,129.015289307,361.294403076,-312.936859131,243.784545898,
69,283.908203125,-226.451873779,128.968978882,361.318237305,-312.945404053,243.735397339,
70,283.937194824,-226.446289063,128.913681030,361.307922363,-312.952789307,243.691772461,
71,283.962158203,-226.448532104,128.857757568,361.299865723,-312.962890625,243.645706177,
72,283.975433350,-226.451080322,128.800292969,361.305206299,-312.975311279,243.592590332,
73,283.996093750,-226.463333130,128.741012573,361.312438965,-312.988128662,243.540969849,
74,283.985504150,-226.470077515,128.671813965,361.308349609,-313.000335693,243.490783691,
75,284.001831055,-226.485244751,128.603546143,361.275360107,-313.018310547,243.435424805,
76,284.021240234,-226.506134033,128.529724121,361.292480469,-313.038909912,243.379043579,
77,284.053680420,-226.527313232,128.449462891,361.284576416,-313.056396484,243.316940308,
78,284.038360596,-226.546890259,128.367050171,361.298980713,-313.078308105,243.255752563,
79,284.037628174,-226.577697754,128.272460938,361.272491455,-313.102447510,243.190719604,
80,284.077087402,-226.609924316,128.178695679,361.249114990,-313.125549316,243.120422363,
81,284.078186035,-226.642517090,128.070846558,361.234680176,-313.150360107,243.040237427,
82,284.074005127,-226.675872803,127.953247070,361.232147217,-313.174407959,242.960906982,
83,284.076934814,-226.712448120,127.833961487,361.197235107,-313.198120117,242.875518799,
84,284.081115723,-226.742065430,127.693862915,361.161956787,-313.216369629,242.784927368,
85,284.074951172,-226.769271851,127.550018311,361.153411865,-313.239685059,242.687255859,
86,284.100036621,-226.782836914,127.388282776,361.083953857,-313.258880615,242.581741333,
87,284.115020752,-226.780273438,127.220138550,361.016265869,-313.273193359,242.466705322,
88,284.116058350,-226.759841919,127.038063049,360.948516846,-313.284759521,242.337234497,
89,284.099456787,-226.711761475,126.851593018,360.873260498,-313.297302246,242.198303223,
90,284.125122070,-226.645401001,126.660934448,360.777374268,-313.304046631,242.046997070,
91,284.128417969,-226.548706055,126.463676453,360.658447266,-313.297973633,241.880325317,
92,284.126342773,-226.431167603,126.258674622,360.517211914,-313.289947510,241.696456909,
93,284.095642090,-226.280548096,126.044876099,360.376586914,-313.269500732,241.495803833,
94,284.055084229,-226.092086792,125.814735413,360.226745605,-313.233337402,241.275375366,
95,284.043701172,-225.876174927,125.573806763,360.057220459,-313.186950684,241.034011841,
96,284.010101318,-225.629760742,125.311927795,359.888061523,-313.117401123,240.768356323,
97,283.967651367,-225.348587036,125.038505554,359.704895020,-313.026489258,240.475036621,
98,283.921600342,-225.031143188,124.737220764,359.508850098,-312.911041260,240.158462524,
99,283.878662109,-224.684753418,124.407310486,359.292480469,-312.766693115,239.813659668,
100,283.796875000,-224.300796509,124.067329407,359.084655762,-312.596923828,239.436767578,
101,283.755126953,-223.883468628,123.681938171,358.879119873,-312.389068604,239.026016235,
102,283.725402832,-223.432571411,123.270851135,358.666931152,-312.146728516,238.582077026,
103,283.652465820,-222.950073242,122.830009460,358.392181396,-311.861907959,238.099899292,
104,283.580139160,-222.430938721,122.352348328,358.126159668,-311.533477783,237.584854126,
105,283.487548828,-221.868209839,121.829414368,357.889221191,-311.160552979,237.028488159,
106,283.420196533,-221.270492554,121.263816833,357.622772217,-310.740875244,236.425155640,
107,283.345550537,-220.626495361,120.643981934,357.348449707,-310.271331787,235.770004272,
108,283.282623291,-219.930938721,119.991806030,357.031616211,-309.758087158,235.067932129,
109,283.193328857,-219.161315918,119.302482605,356.744140625,-309.196807861,234.310470581,
110,283.099578857,-218.320693970,118.577934265,356.437103271,-308.591918945,233.491104126,
111,283.014984131,-217.407485962,117.818817139,356.083740234,-307.947479248,232.612716675,
112,282.942382813,-216.420776367,117.028869629,355.745513916,-307.266906738,231.670806885,
113,282.882873535,-215.365158081,116.195594788,355.398651123,-306.547241211,230.670349121,
114,282.842803955,-214.234802246,115.313476563,355.024566650,-305.791625977,229.602203369,
115,282.791748047,-213.044479370,114.381370544,354.626251221,-304.992156982,228.469421387,
116,282.746368408,-211.785476685,113.404457092,354.220092773,-304.147857666,227.277755737,
117,282.724243164,-210.462356567,112.370445251,353.854125977,-303.263702393,226.019989014,
118,282.695251465,-209.074096680,111.265853882,353.435211182,-302.336639404,224.692504883,
119,282.714996338,-207.633560181,110.101455688,352.998565674,-301.377441406,223.304214478,
120,282.740661621,-206.132995605,108.875526428,352.549743652,-300.384460449,221.852157593,
121,282.797363281,-204.601272583,107.578788757,352.079254150,-299.362884521,220.343887329,
122,282.756195068,-203.061294556,106.230400085,351.616241455,-298.311737061,218.780883789,
123,282.646453857,-201.527664185,104.832817078,351.149963379,-297.233062744,217.163848877,
124,282.541320801,-199.977111816,103.380577087,350.686431885,-296.129577637,215.498626709,
125,282.375885010,-198.404067993,101.901786804,350.206085205,-294.994934082,213.790542603,
126,282.210998535,-196.814544678,100.381538391,349.767517090,-293.833526611,212.041107178,
127,282.056121826,-195.217803955,98.825050354,349.343688965,-292.648529053,210.258178711,
128,281.895629883,-193.616760254,97.235656738,348.920196533,-291.445861816,208.444198608,
129,281.746276855,-192.031585693,95.609596252,348.542510986,-290.225189209,206.602294922,
130,281.598114014,-190.463150024,93.946235657,348.149322510,-288.987335205,204.742721558,
131,281.455749512,-188.906646729,92.248817444,347.791137695,-287.741241455,202.859542847,
132,281.301940918,-187.369949341,90.534194946,347.459289551,-286.481811523,200.962539673,
133,281.107879639,-185.865722656,88.798744202,347.147369385,-285.220611572,199.044631958,
134,280.927246094,-184.398727417,87.053886414,346.836059570,-283.945922852,197.114913940,
135,280.750732422,-182.978225708,85.282371521,346.558593750,-282.680480957,195.172058105,
136,280.531707764,-181.589706421,83.482315063,346.287841797,-281.426422119,193.220062256,
137,280.341583252,-180.247879028,81.650093079,346.014953613,-280.178710938,191.258666992,
138,280.124755859,-178.951278687,79.791275024,345.723968506,-278.944519043,189.298934937,
139,279.930419922,-177.713607788,77.887428284,345.468109131,-277.734527588,187.338104248,
140,279.756622314,-176.516860962,75.940902710,345.203094482,-276.551696777,185.376403809,
141,279.610351563,-175.373062134,73.959106445,344.879913330,-275.389923096,183.423385620,
142,279.502319336,-174.264816284,71.930839539,344.566833496,-274.254669189,181.474761963,
143,279.421905518,-173.185348511,69.881813049,344.275970459,-273.163360596,179.541229248,
144,279.345764160,-172.140762329,67.822219849,343.965911865,-272.117645264,177.619964600,
145,279.306213379,-171.132598877,65.765808105,343.646240234,-271.108734131,175.718978882,
146,279.326385498,-170.158294678,63.719089508,343.321136475,-270.145507813,173.834365845,
147,279.352996826,-169.208984375,61.698844910,343.002319336,-269.227111816,171.969558716,
148,279.403045654,-168.278137207,59.729393005,342.680847168,-268.359100342,170.131896973,
149,279.504516602,-167.376068115,57.883628845,342.366973877,-267.542510986,168.321365356,
150,279.624511719,-166.521804810,56.155334473,342.080383301,-266.778778076,166.545059204,
151,279.686798096,-165.686431885,54.503784180,341.791961670,-266.063385010,164.813919067,
152,279.793823242,-164.867172241,52.896953583,341.486633301,-265.377105713,163.115768433,
153,279.882995605,-164.039932251,51.346332550,341.181091309,-264.722167969,161.467071533,
154,279.913635254,-163.192962646,49.862670898,340.890441895,-264.108764648,159.864425659,
155,279.923370361,-162.334365845,48.461765289,340.616333008,-263.536163330,158.323562622,
156,279.946105957,-161.457046509,47.162059784,340.301849365,-262.997985840,156.848007202,
157,279.928466797,-160.557098389,45.978267670,340.022003174,-262.484985352,155.444686890,
158,279.844268799,-159.641921997,44.932334900,339.728118896,-261.985229492,154.111923218,
159,279.637115479,-158.737075806,44.023456573,339.454772949,-261.499298096,152.860824585,
160,279.423828125,-157.868286133,43.205108643,339.203796387,-261.029541016,151.680633545,
161,279.155700684,-157.085311890,42.439285278,338.928497314,-260.576629639,150.577117920,
162,278.835968018,-156.457763672,41.712738037,338.658081055,-260.134094238,149.543487549,
163,278.456176758,-155.956069946,40.997333527,338.397216797,-259.707641602,148.582275391,
164,278.100982666,-155.552673340,40.315818787,338.120391846,-259.300231934,147.693801880,
165,277.755706787,-155.197128296,39.695407867,337.888031006,-258.896301270,146.867752075,
166,277.429229736,-154.862518311,39.151218414,337.636444092,-258.499145508,146.116241455,
167,277.098114014,-154.502838135,38.672492981,337.386688232,-258.106506348,145.427780151,
168,276.794097900,-154.117248535,38.273139954,337.118133545,-257.720916748,144.800415039,
169,276.483245850,-153.700866699,37.947834015,336.877563477,-257.353790283,144.232376099,
170,276.179748535,-153.269897461,37.688125610,336.616149902,-256.992889404,143.720703125,
171,275.848693848,-152.830062866,37.474746704,336.334716797,-256.642364502,143.254104614,
172,275.543029785,-152.395721436,37.313259125,336.072937012,-256.302673340,142.826889038,
173,275.210083008,-151.983917236,37.179084778,335.819366455,-255.972625732,142.447860718,
174,274.872283936,-151.587066650,37.076950073,335.509368896,-255.649520874,142.103256226,
175,274.549804688,-151.209625244,36.999553680,335.221282959,-255.333251953,141.789184570,
176,274.193878174,-150.836929321,36.946464539,334.939514160,-255.026016235,141.500457764,
177,273.869201660,-150.473968506,36.917007446,334.613647461,-254.723724365,141.244430542,
178,273.451873779,-150.094406128,36.916336060,334.277130127,-254.434890747,141.010055542,
179,273.099090576,-149.709106445,36.929897308,333.940429688,-254.149215698,140.791900635,
180,272.680511475,-149.305725098,36.968517303,333.598052979,-253.869400024,140.599792480,
181,272.293212891,-148.906280518,37.017513275,333.262268066,-253.607620239,140.423507690,
182,271.913299561,-148.494461060,37.075794220,332.912780762,-253.350219727,140.271774292,
183,271.513732910,-148.088119507,37.150676727,332.551727295,-253.092224121,140.133132935,
184,271.132751465,-147.684143066,37.225296021,332.197692871,-252.845443726,140.009963989,
185,270.716491699,-147.287612915,37.310409546,331.826690674,-252.602005005,139.903717041,
186,270.353240967,-146.907287598,37.391864777,331.451446533,-252.366744995,139.810836792,
187,269.951293945,-146.537734985,37.473648071,331.078216553,-252.138809204,139.729492188,
188,269.571655273,-146.190216064,37.555965424,330.703308105,-251.910095215,139.657730103,
189,269.144683838,-145.854995728,37.635848999,330.326812744,-251.680877686,139.590927124,
190,268.761688232,-145.542800903,37.710948944,329.940673828,-251.463195801,139.532577515,
191,268.329132080,-145.245971680,37.771030426,329.552856445,-251.245803833,139.473632813,
192,267.879516602,-144.968658447,37.824920654,329.150726318,-251.033325195,139.419723511,
193,267.475128174,-144.722351074,37.842945099,328.766296387,-250.825820923,139.362487793,
194,266.995330811,-144.510330200,37.837959290,328.389251709,-250.622650146,139.304214478,
195,266.552154541,-144.326202393,37.801734924,328.010040283,-250.422760010,139.243637085,
196,266.118927002,-144.165588379,37.728012085,327.615631104,-250.224990845,139.184249878,
197,265.650970459,-144.013519287,37.628990173,327.245544434,-250.033554077,139.117324829,
198,265.203369141,-143.876586914,37.511322021,326.849273682,-249.841690063,139.042205811,
199,264.764495850,-143.761001587,37.368499756,326.471130371,-249.657180786,138.963333130,
200,264.335906982,-143.667373657,37.193241119,326.110687256,-249.482803345,138.878173828,
201,263.916656494,-143.602737427,36.993213654,325.753601074,-249.312942505,138.784027100,
202,263.484436035,-143.566253662,36.767494202,325.409484863,-249.148315430,138.686141968,
203,263.055877686,-143.556442261,36.509418488,325.066680908,-248.990249634,138.583282471,
204,262.661865234,-143.574020386,36.218788147,324.725280762,-248.837829590,138.477523804,
205,262.238830566,-143.616561890,35.913330078,324.396331787,-248.693771362,138.362716675,
206,261.865356445,-143.682495117,35.571994781,324.057434082,-248.553710938,138.239349365,
207,261.505035400,-143.760009766,35.210575104,323.705627441,-248.423553467,138.110916138,
208,261.173339844,-143.856445313,34.807365417,323.364288330,-248.298324585,137.972030640,
209,260.871917725,-143.957504272,34.385555267,323.034210205,-248.190185547,137.824523926,
210,260.595306396,-144.068405151,33.929893494,322.699890137,-248.088684082,137.665130615,
211,260.362060547,-144.185394287,33.452762604,322.354858398,-248.001205444,137.492980957,
212,260.153594971,-144.313674927,32.956138611,322.011138916,-247.922027588,137.305953979,
213,259.973449707,-144.446273804,32.438152313,321.669830322,-247.853469849,137.114639282,
214,259.810577393,-144.579223633,31.913812637,321.314605713,-247.794067383,136.914352417,
215,259.663238525,-144.710296631,31.395664215,320.996551514,-247.747894287,136.710556030,
216,259.565948486,-144.841857910,30.867347717,320.663360596,-247.709075928,136.497543335,
217,259.470184326,-144.963409424,30.357721329,320.358367920,-247.679901123,136.280578613,
218,259.431762695,-145.082916260,29.848402023,320.059875488,-247.662277222,136.060806274,
219,259.394592285,-145.196746826,29.351327896,319.769500732,-247.652954102,135.836700439,
220,259.392120361,-145.304260254,28.869258881,319.470581055,-247.646560669,135.619842529,
221,259.448272705,-145.403625488,28.393037796,319.182128906,-247.645278931,135.403396606,
222,259.533935547,-145.500732422,27.922254562,318.929870605,-247.647674561,135.185607910,
223,259.634765625,-145.597366333,27.460802078,318.691131592,-247.655685425,134.967620850,
224,259.700317383,-145.694442749,27.009750366,318.459075928,-247.662933350,134.757019043,
225,259.749389648,-145.793807983,26.566223145,318.214752197,-247.667984009,134.549392700,
226,259.778930664,-145.900558472,26.128633499,317.990814209,-247.673294067,134.341613770,
227,259.717681885,-146.012878418,25.706514359,317.786773682,-247.678634644,134.141189575,
228,259.636932373,-146.131652832,25.290573120,317.584350586,-247.680999756,133.948547363,
229,259.576293945,-146.262802124,24.873003006,317.385162354,-247.685684204,133.758193970,
230,259.535400391,-146.396301270,24.459077835,317.194427490,-247.692199707,133.566802979,
231,259.485931396,-146.534545898,24.047765732,316.993225098,-247.703002930,133.374710083,
232,259.441192627,-146.665527344,23.640197754,316.791534424,-247.717544556,133.184707642,
233,259.437896729,-146.787612915,23.230155945,316.598754883,-247.741836548,132.992050171,
234,259.415527344,-146.911117554,22.825351715,316.414794922,-247.773773193,132.793838501,
235,259.400878906,-147.027313232,22.420139313,316.231933594,-247.816101074,132.589782715,
236,259.388275146,-147.153945923,22.024042130,316.043914795,-247.866744995,132.388549805,
237,259.419769287,-147.276443481,21.631179810,315.861358643,-247.929565430,132.181198120,
238,259.447174072,-147.389160156,21.246807098,315.679748535,-247.998352051,131.967178345,
239,259.443115234,-147.494796753,20.883913040,315.504516602,-248.075317383,131.755630493,
240,259.466247559,-147.577011108,20.544706345,315.335296631,-248.160095215,131.542724609,
241,259.481231689,-147.640792847,20.222599030,315.142913818,-248.251800537,131.332916260,
242,259.473632813,-147.679092407,19.939685822,314.955322266,-248.351272583,131.125686646,
243,259.494934082,-147.691146851,19.684600830,314.773468018,-248.455093384,130.921173096,
244,259.466705322,-147.689910889,19.448251724,314.588256836,-248.558853149,130.726531982,
245,259.397552490,-147.666778564,19.255197525,314.431060791,-248.663558960,130.542114258,
246,259.379241943,-147.632400513,19.086374283,314.247131348,-248.767120361,130.364700317,
247,259.323150635,-147.596893311,18.940147400,314.072204590,-248.866577148,130.201004028,
248,259.226715088,-147.560668945,18.816390991,313.887237549,-248.960632324,130.052688599,
249,259.109100342,-147.527236938,18.706697464,313.698364258,-249.052429199,129.919036865,
250,258.986633301,-147.498840332,18.614631653,313.531341553,-249.133651733,129.794586182,
251,258.822540283,-147.480224609,18.532686234,313.367919922,-249.204788208,129.680389404,
252,258.634521484,-147.469406128,18.449806213,313.194000244,-249.265808105,129.577316284,
253,258.405151367,-147.470260620,18.373395920,313.048034668,-249.320663452,129.486679077,
254,258.154632568,-147.491577148,18.287078857,312.886474609,-249.366943359,129.411483765,
255,257.847839355,-147.528198242,18.199096680,312.728088379,-249.407897949,129.347793579,
256,257.520782471,-147.593887329,18.098896027,312.602752686,-249.446563721,129.287246704,
257,257.178131104,-147.685470581,17.984682083,312.477539063,-249.483169556,129.236999512,
258,256.855560303,-147.800292969,17.853101730,312.331268311,-249.520156860,129.188064575,
259,256.567504883,-147.937515259,17.708122253,312.183593750,-249.559020996,129.137680054,
260,256.265106201,-148.098037720,17.549211502,312.033264160,-249.601638794,129.089736938,
261,256.009216309,-148.279617310,17.370975494,311.877960205,-249.649520874,129.038055420,
262,255.800933838,-148.478454590,17.170888901,311.740936279,-249.706420898,128.976623535,
263,255.584823608,-148.686676025,16.975788116,311.582489014,-249.764678955,128.913452148,
264,255.404815674,-148.887268066,16.769771576,311.428161621,-249.829025269,128.845123291,
265,255.222473145,-149.089584351,16.561420441,311.267761230,-249.897369385,128.769775391,
266,255.067443848,-149.287445068,16.348823547,311.097869873,-249.970764160,128.693847656,
267,254.980865479,-149.466903687,16.141580582,310.934631348,-250.049438477,128.617401123,
268,254.895614624,-149.629104614,15.936748505,310.755584717,-250.129821777,128.534667969,
269,254.860107422,-149.771591187,15.739193916,310.592590332,-250.216125488,128.446701050,
270,254.814880371,-149.884521484,15.563658714,310.420562744,-250.302490234,128.358749390,
271,254.754241943,-149.971481323,15.403024673,310.261474609,-250.388366699,128.270645142,
272,254.740447998,-150.032638550,15.265957832,310.112701416,-250.469177246,128.180648804,
273,254.745254517,-150.069000244,15.151920319,309.969482422,-250.548004150,128.097213745,
274,254.760726929,-150.080322266,15.066905022,309.841247559,-250.621276855,128.016036987,
275,254.764556885,-150.072326660,15.000081062,309.711273193,-250.688201904,127.945487976,
276,254.760818481,-150.045227051,14.951504707,309.572418213,-250.743927002,127.880203247,
277,254.801239014,-150.004730225,14.906959534,309.448181152,-250.791107178,127.815773010,
278,254.830978394,-149.958877563,14.862184525,309.329010010,-250.834274292,127.756095886,
279,254.868743896,-149.914413452,14.805071831,309.214263916,-250.868637085,127.701316833,
280,254.939407349,-149.872970581,14.728167534,309.124877930,-250.894927979,127.641059875,
281,254.989746094,-149.839843750,14.639303207,309.025054932,-250.920059204,127.581497192,
282,255.007995605,-149.824554443,14.535730362,308.920562744,-250.941101074,127.522964478,
283,255.034088135,-149.825332642,14.413678169,308.827117920,-250.960723877,127.466133118,
284,255.049774170,-149.839660645,14.287613869,308.749145508,-250.983154297,127.403488159,
285,255.064437866,-149.864929199,14.149277687,308.668792725,-251.006591797,127.336929321,
286,255.088134766,-149.903152466,13.997159004,308.594451904,-251.032699585,127.269157410,
287,255.124511719,-149.936904907,13.840937614,308.541564941,-251.067733765,127.193656921,
288,255.175979614,-149.976211548,13.680125237,308.486053467,-251.110549927,127.112129211,
289,255.228332520,-150.013214111,13.522428513,308.419433594,-251.166488647,127.017501831,
290,255.265579224,-150.042861938,13.367508888,308.348571777,-251.230911255,126.918807983,
291,255.310638428,-150.063781738,13.221085548,308.282745361,-251.304092407,126.815917969,
292,255.371551514,-150.084014893,13.084269524,308.231231689,-251.387420654,126.703834534,
293,255.400283813,-150.093231201,12.957749367,308.154693604,-251.478668213,126.586624146,
294,255.473434448,-150.089385986,12.834794998,308.092437744,-251.578781128,126.468269348,
295,255.527694702,-150.091415405,12.722853661,308.018310547,-251.677886963,126.356735229,
296,255.596633911,-150.097595215,12.620841026,307.974304199,-251.781250000,126.249511719,
297,255.658721924,-150.110122681,12.529017448,307.933410645,-251.885406494,126.138610840,
298,255.718841553,-150.124710083,12.436600685,307.881500244,-251.989730835,126.032638550,
299,255.772262573,-150.136795044,12.348641396,307.814178467,-252.088912964,125.930145264,
300,255.815185547,-150.147125244,12.261340141,307.751800537,-252.186157227,125.836288452,
301,255.848602295,-150.156921387,12.176795006,307.677246094,-252.281661987,125.743766785,
302,255.879653931,-150.166641235,12.093011856,307.616821289,-252.370574951,125.652015686,
303,255.912750244,-150.176864624,12.006688118,307.559814453,-252.451980591,125.568992615,
304,255.943878174,-150.187026978,11.918166161,307.489013672,-252.529159546,125.486282349,
305,255.968048096,-150.191162109,11.831025124,307.414184570,-252.600708008,125.400474548,
306,255.944900513,-150.186477661,11.814288139,307.374572754,-252.668212891,125.315437317,
307,255.884231567,-150.162734985,11.816218376,307.306549072,-252.731735229,125.232017517,
308,255.815338135,-150.130981445,11.812737465,307.269287109,-252.796173096,125.151710510,
309,255.753128052,-150.107192993,11.811419487,307.208007813,-252.853271484,125.086578369,
310,255.683670044,-150.084259033,11.801449776,307.164123535,-252.908447266,125.027603149,
311,255.629745483,-150.068481445,11.778993607,307.132507324,-252.955108643,124.975929260,
312,255.582015991,-150.054351807,11.773041725,307.077301025,-252.992553711,124.930732727,
313,255.512664795,-150.036422729,11.775319099,307.020324707,-253.026992798,124.886878967,
314,255.449264526,-150.018630981,11.772615433,306.988189697,-253.066162109,124.850410461,
315,255.411437988,-149.998626709,11.767790794,306.932861328,-253.103027344,124.816337585,
316,255.370819092,-149.979614258,11.759754181,306.874114990,-253.143249512,124.782501221,
317,255.333801270,-149.964324951,11.752519608,306.846618652,-253.181335449,124.748069763,
318,255.326248169,-149.942276001,11.740630150,306.810791016,-253.217178345,124.718070984,
319,255.310562134,-149.917388916,11.737184525,306.767791748,-253.250793457,124.692123413,
320,255.303253174,-149.889785767,11.723366737,306.725952148,-253.280288696,124.670570374,
321,255.301284790,-149.849777222,11.718130112,306.681610107,-253.311584473,124.653778076,
322,255.306991577,-149.808761597,11.707119942,306.646362305,-253.335739136,124.641448975,
323,255.312393188,-149.766632080,11.697854042,306.623870850,-253.356140137,124.632324219,
324,255.313720703,-149.702362061,11.692096710,306.589599609,-253.375289917,124.625015259,
325,255.335952759,-149.629318237,11.676000595,306.543762207,-253.386932373,124.621833801,
326,255.378234863,-149.532638550,11.668884277,306.517120361,-253.399627686,124.611648560,
327,255.439193726,-149.418197632,11.656318665,306.480621338,-253.408554077,124.600494385,
328,255.513931274,-149.279846191,11.652626038,306.448669434,-253.418304443,124.591583252,
329,255.614440918,-149.127349854,11.641383171,306.402435303,-253.433471680,124.577339172,
330,255.715881348,-148.960876465,11.637001038,306.348114014,-253.449829102,124.570167542,
331,255.843124390,-148.791137695,11.628562927,306.318359375,-253.465026855,124.557853699,
332,256.004150391,-148.620239258,11.625039101,306.289672852,-253.478652954,124.545570374,
333,256.158203125,-148.461395264,11.616027832,306.243194580,-253.489135742,124.538566589,
334,256.305480957,-148.311904907,11.612380028,306.221496582,-253.498886108,124.531097412,
335,256.442504883,-148.174545288,11.615777016,306.203857422,-253.504074097,124.526504517,
336,256.574188232,-148.052322388,11.630700111,306.193786621,-253.505508423,124.519653320,
337,256.670562744,-147.949676514,11.650506020,306.191711426,-253.500350952,124.513465881,
338,256.759124756,-147.873199463,11.670218468,306.190490723,-253.488723755,124.507408142,
