Number of frames: 2750
Frequency: 250
Units: mm

Frame,finger x,finger y,finger z,wrist x,wrist y,wrist z
26,239.342758179,-295.067779541,202.643692017,354.294433594,-311.579650879,288.228485107,
27,239.474136353,-294.862854004,202.116897583,354.284210205,-311.608642578,287.952209473,
28,239.633621216,-294.620941162,201.580261230,354.276397705,-311.639404297,287.672180176,
29,239.718261719,-294.329498291,201.044845581,354.240814209,-311.670471191,287.388488770,
30,239.803466797,-293.972473145,200.497131348,354.212402344,-311.707122803,287.097229004,
31,239.879653931,-293.548736572,199.932754517,354.168365479,-311.749511719,286.787261963,
32,239.919631958,-293.039642334,199.338562012,354.097625732,-311.796325684,286.464263916,
33,239.981521606,-292.459106445,198.729385376,354.012451172,-311.846221924,286.122375488,
34,240.002716064,-291.785430908,198.082427979,353.904052734,-311.894744873,285.757507324,
35,240.053405762,-291.027252197,197.395477295,353.787109375,-311.946594238,285.375366211,
36,240.117935181,-290.178833008,196.672424316,353.639465332,-311.994506836,284.967742920,
37,240.184722900,-289.260620117,195.929397583,353.487609863,-312.035736084,284.536712646,
38,240.250183105,-288.275115967,195.180877686,353.316894531,-312.069763184,284.081787109,
39,240.324111938,-287.192810059,194.377700806,353.125885010,-312.097381592,283.598693848,
40,240.419219971,-286.037933350,193.519927979,352.900848389,-312.112365723,283.088165283,
41,240.548248291,-284.817779541,192.606918335,352.684082031,-312.118774414,282.551269531,
42,240.681320190,-283.525634766,191.648590088,352.450012207,-312.111633301,281.982147217,
43,240.865234375,-282.163360596,190.638183594,352.193023682,-312.085052490,281.382476807,
44,241.067535400,-280.737243652,189.585296631,351.947143555,-312.042938232,280.740753174,
45,241.278762817,-279.245880127,188.482101440,351.697906494,-311.976440430,280.060821533,
46,241.506027222,-277.692016602,187.333160400,351.422515869,-311.889739990,279.346588135,
47,241.742706299,-276.089202881,186.131942749,351.138244629,-311.785888672,278.590087891,
48,242.006225586,-274.435729980,184.873321533,350.855255127,-311.655303955,277.788696289,
49,242.291336060,-272.737731934,183.557556152,350.535858154,-311.490539551,276.937225342,
50,242.571212769,-270.993560791,182.178924561,350.210998535,-311.290954590,276.035400391,
51,242.884536743,-269.206909180,180.733551025,349.891357422,-311.051269531,275.085937500,
52,243.224395752,-267.390625000,179.222473145,349.538452148,-310.776824951,274.087127686,
53,243.576263428,-265.554016113,177.643005371,349.154937744,-310.462066650,273.032348633,
54,243.934371948,-263.703643799,175.988739014,348.766174316,-310.104278564,271.927124023,
55,244.386489868,-261.831634521,174.254898071,348.349761963,-309.696441650,270.774444580,
56,244.820602417,-259.915039063,172.429824829,347.919708252,-309.230743408,269.568939209,
57,245.276977539,-257.962646484,170.537399292,347.480987549,-308.700836182,268.314361572,
58,245.738906860,-255.976943970,168.590301514,347.053527832,-308.113220215,267.012420654,
59,246.246673584,-253.948211670,166.600845337,346.631286621,-307.475036621,265.670562744,
60,246.690155029,-251.877273560,164.574630737,346.186981201,-306.776092529,264.287017822,
61,247.157440186,-249.771759033,162.516891479,345.740600586,-306.030700684,262.859100342,
62,247.619125366,-247.635238647,160.427032471,345.291015625,-305.241424561,261.386566162,
63,248.047546387,-245.447219849,158.291625977,344.845031738,-304.406860352,259.868225098,
64,248.471084595,-243.212280273,156.126068115,344.345611572,-303.534149170,258.301910400,
65,248.905746460,-240.919921875,153.922729492,343.878814697,-302.624786377,256.684020996,
66,249.286346436,-238.585281372,151.690734863,343.414001465,-301.673980713,255.018569946,
67,249.672531128,-236.214035034,149.429351807,342.935394287,-300.688201904,253.309539795,
68,250.030105591,-233.823944092,147.145523071,342.464202881,-299.670684814,251.547744751,
69,250.425491333,-231.444549561,144.851730347,341.961517334,-298.618347168,249.741622925,
70,250.797241211,-229.096694946,142.551712036,341.479492188,-297.550842285,247.877349854,
71,251.175994873,-226.786865234,140.233703613,340.996429443,-296.468505859,245.962478638,
72,251.554504395,-224.486175537,137.877120972,340.492401123,-295.364410400,244.004089355,
73,251.901977539,-222.194061279,135.487045288,340.028045654,-294.245025635,242.004760742,
74,252.238662720,-219.934265137,133.058990479,339.553253174,-293.103454590,239.976623535,
75,252.552108765,-217.730255127,130.596023560,339.043518066,-291.933532715,237.909973145,
76,252.850463867,-215.583526611,128.097686768,338.566467285,-290.736816406,235.810638428,
77,253.200073242,-213.474472046,125.550399780,338.073577881,-289.519195557,233.683288574,
78,253.554336548,-211.399124146,122.967727661,337.543945313,-288.276733398,231.536926270,
79,253.968841553,-209.380920410,120.336494446,337.048583984,-287.034851074,229.356964111,
80,254.427032471,-207.414520264,117.669754028,336.527984619,-285.789459229,227.158843994,
81,254.871871948,-205.518920898,114.966285706,336.012756348,-284.549896240,224.938217163,
82,255.376480103,-203.689987183,112.233680725,335.469482422,-283.310333252,222.699951172,
83,255.889938354,-201.926803589,109.476119995,334.912811279,-282.077026367,220.452377319,
84,256.387664795,-200.228683472,106.693206787,334.369720459,-280.862335205,218.183151245,
85,256.889190674,-198.569183350,103.904060364,333.863281250,-279.678405762,215.903030396,
86,257.400726318,-196.943252563,101.121887207,333.331085205,-278.512573242,213.620666504,
87,257.922424316,-195.324462891,98.354362488,332.781860352,-277.362243652,211.335861206,
88,258.433502197,-193.698410034,95.612541199,332.256347656,-276.236297607,209.054489136,
89,258.917053223,-192.056884766,92.897941589,331.756103516,-275.131683350,206.779785156,
90,259.393127441,-190.400604248,90.225654602,331.232818604,-274.055297852,204.526519775,
91,259.862915039,-188.741043091,87.597236633,330.722534180,-273.012817383,202.282333374,
92,260.314025879,-187.065856934,85.021606445,330.216583252,-271.989074707,200.050964355,
93,260.730712891,-185.373031616,82.500076294,329.735504150,-270.988250732,197.838104248,
94,261.150848389,-183.668197632,80.042793274,329.267364502,-270.017242432,195.648864746,
95,261.591888428,-181.960754395,77.645965576,328.815155029,-269.072052002,193.476425171,
96,262.017669678,-180.265075684,75.309906006,328.355377197,-268.140655518,191.337265015,
97,262.465606689,-178.590896606,73.031593323,327.914459229,-267.224060059,189.229034424,
98,262.952148438,-176.941589355,70.804931641,327.445922852,-266.326507568,187.162017822,
99,263.420562744,-175.324188232,68.644462585,326.984558105,-265.444244385,185.138015747,
100,263.890289307,-173.744934082,66.530136108,326.545989990,-264.578155518,183.157379150,
101,264.420837402,-172.217468262,64.467391968,326.106292725,-263.717163086,181.226379395,
102,264.905670166,-170.734939575,62.454246521,325.675689697,-262.869537354,179.338668823,
103,265.385437012,-169.308731079,60.495506287,325.255859375,-262.028259277,177.505599976,
104,265.854949951,-167.942657471,58.581123352,324.830688477,-261.201629639,175.731307983,
105,266.315216064,-166.639633179,56.719402313,324.414276123,-260.398162842,174.009246826,
106,266.733703613,-165.387161255,54.914283752,324.026062012,-259.617492676,172.340774536,
107,267.177856445,-164.190902710,53.165206909,323.645996094,-258.854644775,170.739715576,
108,267.553314209,-163.073364258,51.480331421,323.281188965,-258.112548828,169.200027466,
109,267.926300049,-161.995895386,49.868724823,322.923095703,-257.388458252,167.716262817,
110,268.180847168,-160.956893921,48.335407257,322.571472168,-256.691070557,166.297653198,
111,268.400299072,-159.965789795,46.873989105,322.242309570,-256.022094727,164.929183960,
112,268.626312256,-159.017395020,45.489665985,321.942352295,-255.382888794,163.612777710,
113,268.769439697,-158.115936279,44.187000275,321.671569824,-254.780822754,162.354461670,
114,268.758972168,-157.272171021,42.976329803,321.371612549,-254.210632324,161.144927979,
115,268.680786133,-156.484695435,41.855804443,321.089355469,-253.674255371,159.991073608,
116,268.577270508,-155.739410400,40.812145233,320.809509277,-253.187469482,158.889617920,
117,268.481018066,-155.027374268,39.834178925,320.552459717,-252.728317261,157.830062866,
118,268.376861572,-154.345352173,38.929477692,320.289703369,-252.289474487,156.823562622,
119,268.246398926,-153.695968628,38.088603973,320.048065186,-251.874557495,155.875976563,
120,268.114410400,-153.074905396,37.307567596,319.797637939,-251.488464355,154.976577759,
121,267.905548096,-152.481246948,36.587139130,319.530212402,-251.124176025,154.127044678,
122,267.676330566,-151.911972046,35.925922394,319.280487061,-250.781829834,153.323989868,
123,267.463256836,-151.380294800,35.309123993,319.013427734,-250.457199097,152.581222534,
124,267.185546875,-150.873962402,34.734733582,318.746337891,-250.138931274,151.875839233,
125,266.908447266,-150.401245117,34.196613312,318.478576660,-249.836257935,151.220153809,
126,266.597503662,-149.966674805,33.701995850,318.184204102,-249.543502808,150.611587524,
127,266.245941162,-149.551788330,33.241241455,317.926849365,-249.258407593,150.039733887,
128,265.889648438,-149.177658081,32.817691803,317.655761719,-248.978210449,149.505920410,
129,265.497894287,-148.823669434,32.421531677,317.378997803,-248.707992554,149.007949829,
130,265.120056152,-148.487167358,32.045993805,317.089874268,-248.450561523,148.538940430,
131,264.708007813,-148.167556763,31.695909500,316.830291748,-248.204666138,148.095794678,
132,264.291473389,-147.860977173,31.356752396,316.552886963,-247.962905884,147.671386719,
133,263.912780762,-147.559631348,31.013380051,316.261566162,-247.736511230,147.268264771,
134,263.540557861,-147.256423950,30.679315567,315.981323242,-247.520462036,146.883285522,
135,263.151458740,-146.967880249,30.347064972,315.665069580,-247.313537598,146.511184692,
136,262.752716064,-146.673645020,30.020551682,315.384246826,-247.115570068,146.148712158,
137,262.477264404,-146.382385254,29.683452606,315.111358643,-246.926696777,145.790557861,
138,262.155242920,-146.093231201,29.361120224,314.804718018,-246.748855591,145.429931641,
139,261.860687256,-145.795440674,29.034820557,314.497772217,-246.580383301,145.072906494,
140,261.596710205,-145.481979370,28.713485718,314.166687012,-246.424407959,144.713562012,
141,261.337707520,-145.163223267,28.402273178,313.838226318,-246.277557373,144.348754883,
142,261.144866943,-144.826385498,28.095317841,313.511932373,-246.142028809,143.982192993,
143,260.977722168,-144.474349976,27.792491913,313.182159424,-246.016876221,143.610641479,
144,260.765777588,-144.137298584,27.501705170,312.853240967,-245.892745972,143.242294312,
145,260.609161377,-143.806564331,27.205957413,312.509582520,-245.772094727,142.870056152,
146,260.495300293,-143.485351563,26.911975861,312.166839600,-245.652786255,142.501220703,
147,260.325378418,-143.205581665,26.603591919,311.825439453,-245.536972046,142.126785278,
148,260.163177490,-142.938262939,26.285148621,311.495300293,-245.418487549,141.754409790,
149,260.046356201,-142.701171875,25.944396973,311.165252686,-245.293060303,141.376388550,
150,259.875274658,-142.488357544,25.593339920,310.820587158,-245.162353516,140.998931885,
151,259.665130615,-142.304626465,25.216505051,310.492218018,-245.038818359,140.607437134,
152,259.502838135,-142.144287109,24.803125381,310.162902832,-244.911605835,140.221389771,
153,259.354888916,-142.003356934,24.352216721,309.839904785,-244.773941040,139.827270508,
154,259.264404297,-141.890213013,23.865816116,309.519378662,-244.646621704,139.434326172,
155,259.199798584,-141.803771973,23.349868774,309.198608398,-244.520675659,139.033447266,
156,259.134246826,-141.727584839,22.809061050,308.882873535,-244.399551392,138.629806519,
157,259.056671143,-141.657577515,22.259773254,308.597045898,-244.283950806,138.222961426,
158,259.025848389,-141.600601196,21.693700790,308.303405762,-244.172225952,137.809661865,
159,258.935729980,-141.544204712,21.138900757,308.025817871,-244.071640015,137.393096924,
160,258.897949219,-141.497039795,20.576171875,307.756988525,-243.977355957,136.979049683,
161,258.845825195,-141.456939697,20.023912430,307.494720459,-243.882888794,136.567199707,
162,258.811096191,-141.409667969,19.481973648,307.225524902,-243.801223755,136.162307739,
163,258.732910156,-141.356491089,18.962739944,306.991180420,-243.732009888,135.764358521,
164,258.687683105,-141.310455322,18.452112198,306.776733398,-243.666122437,135.384460449,
165,258.618713379,-141.270904541,17.961652756,306.559448242,-243.601776123,135.019363403,
166,258.534729004,-141.249816895,17.488384247,306.381164551,-243.544998169,134.667922974,
167,258.449951172,-141.240936279,17.032392502,306.210784912,-243.493942261,134.329971313,
168,258.384979248,-141.245147705,16.589529037,306.022491455,-243.444244385,134.010040283,
169,258.281494141,-141.269073486,16.170545578,305.862091064,-243.398620605,133.712173462,
170,258.148162842,-141.325698853,15.768251419,305.712921143,-243.355255127,133.427047729,
171,258.023986816,-141.415054321,15.384434700,305.580505371,-243.317245483,133.166748047,
172,257.837310791,-141.531295776,15.024827003,305.457977295,-243.280899048,132.927413940,
173,257.653778076,-141.671447754,14.680063248,305.338592529,-243.246002197,132.698593140,
174,257.467010498,-141.819351196,14.355791092,305.243865967,-243.220382690,132.483169556,
175,257.244201660,-141.979309082,14.059333801,305.149688721,-243.199523926,132.294815063,
176,257.009704590,-142.154327393,13.786298752,305.053802490,-243.188659668,132.119827271,
177,256.776885986,-142.335556030,13.545499802,304.977172852,-243.192413330,131.956954956,
178,256.564208984,-142.521987915,13.323831558,304.897399902,-243.203582764,131.803985596,
179,256.356536865,-142.722717285,13.114994049,304.821472168,-243.228302002,131.657424927,
180,256.138610840,-142.918243408,12.926134109,304.755706787,-243.270980835,131.518463135,
181,255.961898804,-143.111587524,12.758806229,304.668273926,-243.330093384,131.382492065,
182,255.802536011,-143.296234131,12.601870537,304.582214355,-243.409133911,131.245559692,
183,255.660736084,-143.467605591,12.451588631,304.498107910,-243.504119873,131.110870361,
184,255.551818848,-143.624923706,12.313902855,304.399597168,-243.611068726,130.977264404,
185,255.447647095,-143.770370483,12.198751450,304.286132813,-243.734344482,130.850067139,
186,255.378128052,-143.901306152,12.093980789,304.160766602,-243.864181519,130.730300903,
187,255.303390503,-144.028350830,11.999954224,304.065887451,-243.995056152,130.612701416,
188,255.248443604,-144.153656006,11.916613579,303.980407715,-244.137008667,130.496246338,
189,255.217041016,-144.279205322,11.843940735,303.877563477,-244.292495728,130.379241943,
190,255.159606934,-144.398071289,11.779491425,303.761383057,-244.448287964,130.266586304,
191,255.103576660,-144.493682861,11.752733231,303.632873535,-244.602493286,130.161270142,
192,255.058425903,-144.552337646,11.753792763,303.511657715,-244.758728027,130.065032959,
193,255.018768311,-144.615783691,11.752224922,303.407440186,-244.910385132,129.975830078,
194,254.973190308,-144.686035156,11.757330894,303.309051514,-245.062698364,129.894287109,
195,254.950347900,-144.764633179,11.756687164,303.208953857,-245.215805054,129.824569702,
196,254.892135620,-144.857009888,11.757117271,303.102630615,-245.377883911,129.755676270,
197,254.850479126,-144.957015991,11.759016037,302.983642578,-245.533523560,129.688964844,
198,254.794128418,-145.061599731,11.753992081,302.882415771,-245.668670654,129.639739990,
199,254.748992920,-145.166839600,11.750537872,302.780120850,-245.798965454,129.602096558,
200,254.685348511,-145.282699585,11.744791031,302.685974121,-245.940399170,129.565658569,
201,254.609390259,-145.416687012,11.736251831,302.591766357,-246.072402954,129.539596558,
202,254.524978638,-145.563674927,11.729125023,302.517364502,-246.194854736,129.518203735,
203,254.421707153,-145.718200684,11.721161842,302.434661865,-246.304794312,129.504669189,
204,254.302902222,-145.872772217,11.717229843,302.359313965,-246.403488159,129.488784790,
205,254.200714111,-146.020492554,11.705344200,302.282928467,-246.508911133,129.476654053,
206,254.117401123,-146.161468506,11.694298744,302.192352295,-246.632446289,129.456741333,
207,254.060134888,-146.286987305,11.680902481,302.100738525,-246.743118286,129.431900024,
208,254.009124756,-146.386657715,11.663146973,302.005950928,-246.847839355,129.399734497,
209,253.969421387,-146.461410522,11.651321411,301.916076660,-246.963714600,129.354965210,
210,253.945419312,-146.516693115,11.638601303,301.807159424,-247.084671021,129.300994873,
211,253.943725586,-146.554107666,11.623644829,301.715393066,-247.209777832,129.244369507,
212,253.948638916,-146.578033447,11.610896111,301.612396240,-247.333068848,129.183502197,
213,253.955581665,-146.606353760,11.595602036,301.494415283,-247.454742432,129.117340088,
214,253.988006592,-146.640213013,11.577676773,301.394317627,-247.580032349,129.053970337,
215,254.041488647,-146.682495117,11.561923027,301.300079346,-247.706222534,128.996505737,
216,254.134216309,-146.731506348,11.540300369,301.212249756,-247.826477051,128.947463989,
217,254.234970093,-146.776672363,11.521613121,301.170898438,-247.942855835,128.907424927,
218,254.350357056,-146.822677612,11.499192238,301.088226318,-248.053115845,128.880813599,
219,254.448883057,-146.869613647,11.478437424,301.011230469,-248.160598755,128.863159180,
220,254.545974731,-146.920562744,11.463359833,300.967987061,-248.266006470,128.852218628,
221,254.655319214,-146.974578857,11.443401337,300.899505615,-248.364837646,128.851364136,
222,254.761398315,-147.028274536,11.427824020,300.853485107,-248.464157104,128.857971191,
223,254.836807251,-147.092193604,11.411806107,300.828308105,-248.561706543,128.869094849,
224,254.924072266,-147.158325195,11.397284508,300.807250977,-248.655227661,128.880432129,
225,255.004440308,-147.235733032,11.384108543,300.799499512,-248.749542236,128.896286011,
226,255.059738159,-147.324966431,11.373788834,300.796875000,-248.842285156,128.916870117,
227,255.103363037,-147.422058105,11.366154671,300.797515869,-248.930343628,128.936203003,
228,255.111267090,-147.528640747,11.363063812,300.790924072,-249.023971558,128.954727173,
229,255.139846802,-147.646255493,11.358365059,300.773162842,-249.120269775,128.971237183,
230,255.129165649,-147.770278931,11.357704163,300.755737305,-249.221130371,128.984191895,
231,255.135025024,-147.889297485,11.357028961,300.732330322,-249.328643799,128.990127563,
232,255.133331299,-148.007049561,11.359505653,300.712280273,-249.444595337,128.991271973,
233,255.152511597,-148.104690552,11.361919403,300.704284668,-249.568984985,128.983001709,
234,255.155395508,-148.195831299,11.367659569,300.697143555,-249.698486328,128.967468262,
235,255.168212891,-148.276687622,11.374931335,300.666137695,-249.835342407,128.940017700,
236,255.189178467,-148.349182129,11.382323265,300.616607666,-249.972808838,128.904647827,
237,255.186172485,-148.407073975,11.390588760,300.567413330,-250.117584229,128.858184814,
238,255.195327759,-148.450271606,11.402258873,300.523254395,-250.266006470,128.798904419,
239,255.210342407,-148.482971191,11.415309906,300.480957031,-250.413803101,128.734115601,
240,255.213684082,-148.508285522,11.429569244,300.420532227,-250.554626465,128.667358398,
241,255.209014893,-148.527877808,11.442915916,300.364440918,-250.700805664,128.596572876,
242,255.217224121,-148.545471191,11.453132629,300.310913086,-250.843200684,128.524703979,
243,255.217041016,-148.561126709,11.467096329,300.246032715,-250.978439331,128.454391479,
244,255.223114014,-148.577194214,11.476042747,300.177398682,-251.111083984,128.387069702,
245,255.215042114,-148.592315674,11.487965584,300.129577637,-251.241577148,128.320693970,
246,255.226562500,-148.604888916,11.494206429,300.087890625,-251.367050171,128.254516602,
247,255.205001831,-148.623092651,11.507516861,300.028503418,-251.488418579,128.194992065,
248,255.196685791,-148.639358521,11.513031960,299.975372314,-251.606887817,128.135360718,
249,255.182434082,-148.658355713,11.520302773,299.924438477,-251.721984863,128.082809448,
250,255.182174683,-148.675842285,11.523716927,299.879882813,-251.832687378,128.035491943,
251,255.172042847,-148.692901611,11.527823448,299.833740234,-251.938934326,127.986557007,
252,255.178192139,-148.708786011,11.532137871,299.789031982,-252.044815063,127.945152283,
253,255.141754150,-148.727508545,11.536038399,299.735565186,-252.152008057,127.909004211,
254,255.140914917,-148.746368408,11.538005829,299.690002441,-252.256515503,127.876296997,
255,255.136306763,-148.759735107,11.539998055,299.635467529,-252.359573364,127.844894409,
256,255.110870361,-148.779159546,11.539160728,299.580352783,-252.459564209,127.821357727,
257,255.115890503,-148.791213989,11.539084435,299.527618408,-252.550796509,127.800285339,
258,255.113174438,-148.811614990,11.537737846,299.482391357,-252.639068604,127.778900146,
259,255.100509644,-148.834823608,11.534875870,299.432861328,-252.728088379,127.757003784,
260,255.115402222,-148.858963013,11.530568123,299.362274170,-252.812194824,127.733757019,
261,255.121978760,-148.882659912,11.521953583,299.290649414,-252.887435913,127.711685181,
262,255.121109009,-148.897552490,11.512070656,299.219573975,-252.961608887,127.687034607,
263,255.128417969,-148.911132813,11.502389908,299.148071289,-253.032135010,127.662002563,
264,255.123413086,-148.915771484,11.495597839,299.077362061,-253.097320557,127.634063721,
265,255.099166870,-148.919494629,11.487922668,298.995117188,-253.159500122,127.604858398,
266,255.113479614,-148.918167114,11.475785255,298.904693604,-253.215225220,127.570503235,
267,255.093856812,-148.917373657,11.464390755,298.827941895,-253.273605347,127.538291931,
268,255.103713989,-148.922378540,11.450120926,298.739562988,-253.330368042,127.503189087,
269,255.089141846,-148.921859741,11.442387581,298.652740479,-253.380065918,127.468688965,
270,255.075698853,-148.919113159,11.428905487,298.560485840,-253.432922363,127.433448792,
271,255.064834595,-148.915084839,11.417652130,298.477264404,-253.492309570,127.396087646,
272,255.065185547,-148.908782959,11.402749062,298.369537354,-253.549453735,127.363723755,
273,255.062850952,-148.900314331,11.391966820,298.257171631,-253.603729248,127.331161499,
274,255.080154419,-148.892135620,11.377498627,298.151184082,-253.660049438,127.295646667,
275,255.071258545,-148.883102417,11.361715317,298.068298340,-253.719375610,127.265380859,
276,255.080108643,-148.870910645,11.348896027,297.966735840,-253.772583008,127.235252380,
277,255.085937500,-148.857711792,11.336713791,297.876647949,-253.832595825,127.205993652,
278,255.081283569,-148.844909668,11.325291634,297.778930664,-253.889114380,127.177238464,
279,255.090301514,-148.834640503,11.309938431,297.689056396,-253.943786621,127.148567200,
280,255.094436646,-148.826232910,11.300348282,297.628448486,-254.000228882,127.121688843,
281,255.105010986,-148.818618774,11.286625862,297.562500000,-254.054199219,127.101158142,
282,255.100418091,-148.811599731,11.273778915,297.501922607,-254.108474731,127.080368042,
283,255.101303101,-148.808532715,11.256698608,297.442840576,-254.161026001,127.063537598,
284,255.092864990,-148.802017212,11.248397827,297.391632080,-254.209335327,127.053077698,
285,255.106079102,-148.795669556,11.237193108,297.339874268,-254.257614136,127.036148071,
286,255.093307495,-148.791900635,11.224040985,297.293792725,-254.307052612,127.027786255,
287,255.095840454,-148.799545288,11.213995934,297.239746094,-254.355590820,127.015892029,
288,255.104934692,-148.800720215,11.204038620,297.176849365,-254.406417847,127.000328064,
289,255.100708008,-148.798889160,11.194760323,297.115203857,-254.464019775,126.983688354,
290,255.107849121,-148.799621582,11.186026573,297.063598633,-254.522415161,126.966476440,
291,255.092086792,-148.802261353,11.183647156,296.998992920,-254.576965332,126.948303223,
292,255.108428955,-148.806396484,11.177304268,296.946197510,-254.635787964,126.936859131,
293,255.094680786,-148.808258057,11.173999786,296.899322510,-254.693435669,126.922378540,
294,255.096588135,-148.809051514,11.174089432,296.835144043,-254.749496460,126.912300110,
295,255.094390869,-148.812561035,11.175732613,296.793884277,-254.805267334,126.901596069,
296,255.086273193,-148.814315796,11.174116135,296.741119385,-254.861923218,126.892990112,
297,255.086883545,-148.814529419,11.177366257,296.694396973,-254.922409058,126.885612488,
298,255.093536377,-148.813964844,11.179543495,296.640197754,-254.982894897,126.882904053,
299,255.098236084,-148.817993164,11.186253548,296.601257324,-255.044067383,126.874900818,
300,255.094482422,-148.817077637,11.194711685,296.560913086,-255.101928711,126.869926453,
301,255.100006104,-148.817550659,11.200834274,296.509155273,-255.160461426,126.867553711,
302,255.106155396,-148.817672729,11.208696365,296.461700439,-255.219009399,126.864181519,
303,255.100753784,-148.816726685,11.220052719,296.407623291,-255.274780273,126.861961365,
304,255.106643677,-148.817687988,11.229851723,296.346588135,-255.330612183,126.861930847,
305,255.102142334,-148.819900513,11.242610931,296.303039551,-255.382781982,126.864982605,
306,255.102279663,-148.819686890,11.258479118,296.273773193,-255.436798096,126.866668701,
307,255.102416992,-148.823776245,11.270920753,296.243865967,-255.491577148,126.870330811,
308,255.089782715,-148.827606201,11.283673286,296.194976807,-255.545150757,126.876380920,
309,255.088058472,-148.832733154,11.296217918,296.146697998,-255.595382690,126.885940552,
310,255.081665039,-148.836303711,11.312298775,296.107574463,-255.643218994,126.894165039,
311,255.086502075,-148.846649170,11.324710846,296.078338623,-255.694702148,126.900207520,
312,255.066741943,-148.857299805,11.332710266,296.038421631,-255.744583130,126.908187866,
313,255.052902222,-148.864120483,11.349007607,295.991943359,-255.794387817,126.915390015,
314,255.048492432,-148.873672485,11.363853455,295.959686279,-255.843704224,126.924980164,
315,255.037216187,-148.884872437,11.377043724,295.929809570,-255.895263672,126.934524536,
316,255.022598267,-148.895538330,11.390806198,295.874328613,-255.945068359,126.942939758,
317,254.994079590,-148.902572632,11.405512810,295.832305908,-255.993331909,126.949531555,
318,254.978881836,-148.908950806,11.419548988,295.808776855,-256.043548584,126.956611633,
319,254.960159302,-148.914199829,11.431464195,295.763000488,-256.087738037,126.963447571,
320,254.944992065,-148.920196533,11.440670967,295.725433350,-256.128479004,126.968505859,
321,254.942611694,-148.923477173,11.449673653,295.706420898,-256.166290283,126.974342346,
322,254.944595337,-148.931427002,11.458585739,295.664154053,-256.200775146,126.980819702,
323,254.957183838,-148.936035156,11.462308884,295.642486572,-256.231506348,126.984786987,
324,254.949279785,-148.938949585,11.471923828,295.631896973,-256.260437012,126.991142273,
325,254.962448120,-148.936691284,11.475495338,295.609313965,-256.290130615,126.996788025,
326,254.968933105,-148.933792114,11.480208397,295.588500977,-256.318084717,127.000793457,
327,254.953201294,-148.934600830,11.488080978,295.580535889,-256.343475342,127.006156921,
328,254.965805054,-148.933380127,11.491915703,295.557739258,-256.364532471,127.014030457,
329,254.970550537,-148.929718018,11.495617867,295.546173096,-256.385681152,127.022163391,
330,254.984420776,-148.918746948,11.499731064,295.554077148,-256.407196045,127.030509949,
331,255.007446289,-148.903656006,11.501027107,295.552551270,-256.425292969,127.039993286,
332,255.026458740,-148.881072998,11.509416580,295.550842285,-256.438354492,127.051506042,
333,255.067504883,-148.868789673,11.506603241,295.561218262,-256.453643799,127.063728333,
334,255.099990845,-148.856155396,11.504937172,295.579345703,-256.467224121,127.077552795,
335,255.136062622,-148.844772339,11.500562668,295.587005615,-256.478424072,127.088935852,
336,255.198532104,-148.835876465,11.495267868,295.609802246,-256.489074707,127.097373962,
337,255.234527588,-148.826065063,11.485468864,295.619873047,-256.494171143,127.100357056,
338,255.274368286,-148.821472168,11.479455948,295.622314453,-256.500427246,127.107414246,
