Number of frames: 2750
Frequency: 250
Units: mm

Frame,finger x,finger y,finger z,wrist x,wrist y,wrist z
725,341.867919922,-144.833496094, 9.514757156,333.446502686,-259.809967041,109.866798401,
726,341.848083496,-144.791336060, 9.560527802,333.519683838,-259.688507080,109.823753357,
727,341.840576172,-144.739547729, 9.594408989,333.584869385,-259.595123291,109.772293091,
728,341.849548340,-144.694580078, 9.622243881,333.657897949,-259.544342041,109.722206116,
729,341.873046875,-144.658889771, 9.652644157,333.692260742,-259.511993408,109.680213928,
730,341.867462158,-144.640823364, 9.681792259,333.726318359,-259.488861084,109.633117676,
731,341.881439209,-144.631790161, 9.706842422,333.749633789,-259.475708008,109.589088440,
732,341.893981934,-144.625335693, 9.726129532,333.745544434,-259.470977783,109.554679871,
733,341.892150879,-144.619262695, 9.753707886,333.728210449,-259.476928711,109.536399841,
734,341.875091553,-144.619293213, 9.779500961,333.697113037,-259.486938477,109.532302856,
735,341.870513916,-144.624679565, 9.801028252,333.651672363,-259.498809814,109.555908203,
736,341.841003418,-144.627960205, 9.836655617,333.607818604,-259.511993408,109.609764099,
737,341.817108154,-144.630752563, 9.879141808,333.548309326,-259.520782471,109.678138733,
738,341.778167725,-144.639007568, 9.943872452,333.502502441,-259.533355713,109.765068054,
739,341.670318604,-144.636444092,10.080636978,333.422576904,-259.545379639,109.874961853,
740,341.538360596,-144.604446411,10.291364670,333.332061768,-259.559234619,110.002700806,
741,341.336486816,-144.523330688,10.585365295,333.228393555,-259.583923340,110.152305603,
742,341.128326416,-144.404998779,10.942255974,333.103607178,-259.613677979,110.320930481,
743,340.903533936,-144.256546021,11.356069565,332.947967529,-259.640960693,110.509681702,
744,340.620605469,-144.089111328,11.821262360,332.776367188,-259.669433594,110.724052429,
745,340.278137207,-143.904312134,12.317532539,332.560760498,-259.694519043,110.954330444,
746,339.930633545,-143.731506348,12.823308945,332.308227539,-259.723175049,111.200828552,
747,339.570190430,-143.560211182,13.338933945,332.026031494,-259.747009277,111.451263428,
748,339.119567871,-143.397872925,13.865987778,331.728454590,-259.770599365,111.717460632,
749,338.651519775,-143.245773315,14.390775681,331.396667480,-259.793731689,112.001602173,
750,338.140411377,-143.100006104,14.912709236,330.993347168,-259.818908691,112.299972534,
751,337.546997070,-142.959442139,15.447945595,330.576843262,-259.841064453,112.617080688,
752,336.858703613,-142.814422607,15.976894379,330.136810303,-259.856079102,112.943077087,
753,336.107757568,-142.671264648,16.504783630,329.675537109,-259.866149902,113.278709412,
754,335.294921875,-142.525421143,17.017461777,329.158935547,-259.869384766,113.633277893,
755,334.347473145,-142.380538940,17.531574249,328.589660645,-259.867736816,113.997222900,
756,333.355224609,-142.252014160,18.026012421,327.990417480,-259.862670898,114.380004883,
757,332.247161865,-142.132568359,18.517358780,327.378784180,-259.855468750,114.774604797,
758,331.069427490,-142.017730713,18.988565445,326.715301514,-259.842315674,115.179786682,
759,329.774536133,-141.920257568,19.459043503,326.017456055,-259.824859619,115.598304749,
760,328.408477783,-141.818695068,19.925439835,325.285980225,-259.803955078,116.023826599,
761,326.960449219,-141.724685669,20.378025055,324.511291504,-259.779632568,116.457107544,
762,325.442260742,-141.631637573,20.829296112,323.710479736,-259.757415771,116.899093628,
763,323.790649414,-141.543060303,21.279870987,322.845306396,-259.734619141,117.344039917,
764,322.070800781,-141.453308105,21.731174469,321.952514648,-259.713623047,117.792221069,
765,320.236633301,-141.363983154,22.200855255,321.022979736,-259.691894531,118.242004395,
766,318.260620117,-141.262283325,22.679534912,320.061920166,-259.676422119,118.689132690,
767,316.214874268,-141.158798218,23.164062500,319.060150146,-259.666534424,119.137718201,
768,314.045898438,-141.058990479,23.665418625,318.013763428,-259.668823242,119.586395264,
769,311.804077148,-140.965576172,24.173797607,316.928955078,-259.677886963,120.027336121,
770,309.408691406,-140.883743286,24.702877045,315.840515137,-259.694824219,120.468055725,
771,306.883514404,-140.823913574,25.239875793,314.722167969,-259.723297119,120.904655457,
772,304.258880615,-140.778335571,25.781026840,313.568206787,-259.761993408,121.338645935,
773,301.457550049,-140.761322021,26.323467255,312.377838135,-259.807464600,121.772407532,
774,298.645568848,-140.767166138,26.856346130,311.179199219,-259.871978760,122.193313599,
775,295.694854736,-140.809127808,27.377321243,309.932464600,-259.937469482,122.608757019,
776,292.668792725,-140.877243042,27.887035370,308.662139893,-259.995544434,123.021728516,
777,289.476837158,-140.993209839,28.391691208,307.375396729,-260.071105957,123.425170898,
778,286.236389160,-141.175384521,28.867494583,306.065124512,-260.161285400,123.812339783,
779,282.798492432,-141.418090820,29.340084076,304.731384277,-260.256622314,124.191360474,
780,279.238616943,-141.719863892,29.792827606,303.381042480,-260.354461670,124.561470032,
781,275.542236328,-142.066604614,30.216543198,302.020172119,-260.453308105,124.927047729,
782,271.872039795,-142.453628540,30.602811813,300.617431641,-260.557495117,125.284736633,
783,268.308135986,-142.897598267,30.939140320,299.181091309,-260.660522461,125.632743835,
784,264.742675781,-143.392822266,31.230976105,297.725372314,-260.769744873,125.965576172,
785,261.212188721,-143.932037354,31.480575562,296.234161377,-260.881835938,126.280967712,
786,257.701171875,-144.497100830,31.684194565,294.691741943,-261.003906250,126.582679749,
787,254.200942993,-145.099365234,31.840370178,293.114624023,-261.134429932,126.872329712,
788,250.742416382,-145.736801147,31.947286606,291.509216309,-261.274322510,127.146278381,
789,247.355743408,-146.401992798,31.993890762,289.872436523,-261.417541504,127.405647278,
790,243.984741211,-147.109848022,31.996652603,288.203735352,-261.558380127,127.649475098,
791,240.719757080,-147.839065552,31.924417496,286.513397217,-261.697906494,127.878311157,
792,237.479324341,-148.591751099,31.819353104,284.819030762,-261.840118408,128.098083496,
793,234.353103638,-149.356231689,31.667163849,283.083892822,-261.983825684,128.300979614,
794,231.274002075,-150.125320435,31.497716904,281.351776123,-262.131317139,128.486511230,
795,228.254547119,-150.873764038,31.327667236,279.585784912,-262.283660889,128.658905029,
796,225.265289307,-151.601181030,31.182893753,277.856170654,-262.436706543,128.810028076,
797,222.393676758,-152.289642334,31.057229996,276.120697021,-262.600250244,128.939773560,
798,219.567962646,-152.945236206,30.964286804,274.397674561,-262.777648926,129.044525146,
799,216.812438965,-153.552291870,30.903287888,272.684539795,-262.955871582,129.134429932,
800,214.116744995,-154.114059448,30.877347946,270.990966797,-263.140167236,129.207885742,
801,211.524291992,-154.629348755,30.867223740,269.334899902,-263.323669434,129.259475708,
802,208.974502563,-155.109100342,30.877994537,267.692291260,-263.505493164,129.298370361,
803,206.512237549,-155.557342529,30.892402649,266.083862305,-263.675903320,129.324172974,
804,204.159729004,-155.975738525,30.899469376,264.483856201,-263.840637207,129.341369629,
805,201.858062744,-156.371902466,30.905265808,262.909576416,-263.980651855,129.347244263,
806,199.648834229,-156.743362427,30.897405624,261.373199463,-264.107788086,129.345840454,
807,197.536285400,-157.088012695,30.863729477,259.884887695,-264.227996826,129.324645996,
808,195.501998901,-157.414260864,30.797733307,258.422882080,-264.338714600,129.295089722,
809,193.553436279,-157.719482422,30.710836411,256.987213135,-264.442291260,129.250366211,
810,191.684860229,-158.007614136,30.595001221,255.587478638,-264.528442383,129.189712524,
811,189.883087158,-158.275863647,30.441749573,254.232620239,-264.601470947,129.120239258,
812,188.186691284,-158.524841309,30.268264771,252.916229248,-264.664550781,129.039611816,
813,186.543258667,-158.760375977,30.064634323,251.664123535,-264.714019775,128.943756104,
814,184.991470337,-158.971466064,29.841934204,250.446548462,-264.747344971,128.827301025,
815,183.507049561,-159.147598267,29.604902267,249.256668091,-264.764251709,128.700531006,
816,182.101364136,-159.298614502,29.347402573,248.109451294,-264.763275146,128.563903809,
817,180.759704590,-159.418991089,29.072662354,247.009918213,-264.746795654,128.407608032,
818,179.507629395,-159.503082275,28.785451889,245.946228027,-264.709259033,128.239227295,
819,178.355529785,-159.555877686,28.482654572,244.928024292,-264.663696289,128.065521240,
820,177.271560669,-159.578521729,28.170488358,243.934448242,-264.607543945,127.879722595,
821,176.292495728,-159.570785522,27.854219437,242.982589722,-264.531463623,127.682037354,
822,175.372116089,-159.533508301,27.527280807,242.061904907,-264.444152832,127.483161926,
823,174.553726196,-159.466979980,27.199972153,241.196151733,-264.349395752,127.277091980,
824,173.798187256,-159.364959717,26.877952576,240.346771240,-264.243652344,127.063774109,
825,173.130508423,-159.234313965,26.552415848,239.533218384,-264.129211426,126.848327637,
826,172.516555786,-159.058181763,26.238746643,238.775421143,-264.006256104,126.634338379,
827,171.976165771,-158.850936890,25.925575256,238.044845581,-263.876861572,126.411453247,
828,171.525177002,-158.606887817,25.617185593,237.344116211,-263.737762451,126.194572449,
829,171.137969971,-158.327758789,25.323440552,236.680221558,-263.593536377,125.975555420,
830,170.819900513,-158.029525757,25.027139664,236.056198120,-263.443511963,125.755874634,
831,170.527648926,-157.699768066,24.751514435,235.469787598,-263.286743164,125.538162231,
832,170.321044922,-157.352722168,24.470117569,234.913848877,-263.119384766,125.327041626,
833,170.151351929,-156.985916138,24.198579788,234.385635376,-262.943542480,125.112091064,
834,170.042938232,-156.608200073,23.933034897,233.899719238,-262.759552002,124.898040771,
835,169.936935425,-156.219757080,23.674663544,233.424423218,-262.562927246,124.697105408,
836,169.898284912,-155.824417114,23.414087296,232.988815308,-262.363281250,124.495544434,
837,169.853607178,-155.433868408,23.153297424,232.590240479,-262.158172607,124.297805786,
838,169.831344604,-155.050460815,22.896947861,232.222518921,-261.938812256,124.106666565,
839,169.806594849,-154.683303833,22.639778137,231.887557983,-261.711730957,123.918823242,
840,169.819030762,-154.331939697,22.378679276,231.566726685,-261.480499268,123.732711792,
841,169.846328735,-154.003585815,22.121543884,231.290405273,-261.246124268,123.542816162,
842,169.861724854,-153.688919067,21.864133835,231.034286499,-261.014251709,123.360969543,
843,169.922637939,-153.387939453,21.611791611,230.803161621,-260.784851074,123.178306580,
844,169.986694336,-153.103637695,21.353799820,230.571823120,-260.568450928,122.986793518,
845,170.067916870,-152.828430176,21.100790024,230.367538452,-260.369537354,122.797317505,
846,170.166412354,-152.569152832,20.846891403,230.202209473,-260.181030273,122.608421326,
847,170.302413940,-152.321197510,20.599702835,230.044036865,-260.010009766,122.412933350,
848,170.447158813,-152.075469971,20.351512909,229.887847900,-259.845886230,122.213088989,
849,170.619140625,-151.839355469,20.107557297,229.731857300,-259.686645508,122.019706726,
850,170.822341919,-151.607849121,19.873537064,229.592269897,-259.544708252,121.835235596,
851,171.063201904,-151.377700806,19.657894135,229.476776123,-259.415710449,121.652969360,
852,171.318389893,-151.150848389,19.461757660,229.365158081,-259.289886475,121.476684570,
853,171.538528442,-150.929946899,19.293354034,229.288681030,-259.169403076,121.303085327,
854,171.798034668,-150.706817627,19.138183594,229.221984863,-259.054443359,121.147048950,
855,172.070983887,-150.493606567,19.009447098,229.154159546,-258.941619873,121.009132385,
856,172.335266113,-150.288452148,18.907079697,229.103530884,-258.829345703,120.880500793,
857,172.607238770,-150.088714600,18.814266205,229.076446533,-258.720703125,120.765563965,
858,172.842468262,-149.902999878,18.750467300,229.066589355,-258.607299805,120.666130066,
859,173.070175171,-149.733978271,18.703168869,229.059204102,-258.493682861,120.580101013,
860,173.247650146,-149.575592041,18.677341461,229.066757202,-258.380615234,120.506072998,
861,173.448547363,-149.439651489,18.654418945,229.106918335,-258.270202637,120.443107605,
862,173.590942383,-149.314956665,18.633707047,229.165863037,-258.159149170,120.387611389,
863,173.707000732,-149.213073730,18.617740631,229.212783813,-258.046295166,120.337326050,
864,173.805816650,-149.136077881,18.581413269,229.253219604,-257.937408447,120.295043945,
865,173.876358032,-149.083358765,18.528781891,229.330032349,-257.830474854,120.250762939,
866,173.916091919,-149.055541992,18.452617645,229.386367798,-257.723815918,120.209625244,
867,173.991638184,-149.049407959,18.351245880,229.477218628,-257.627716064,120.160095215,
868,174.056915283,-149.065811157,18.224929810,229.554351807,-257.535919189,120.102340698,
869,174.093139648,-149.108993530,18.078973770,229.632766724,-257.454345703,120.041046143,
870,174.142318726,-149.164245605,17.906276703,229.695358276,-257.380401611,119.973159790,
871,174.164550781,-149.234222412,17.715974808,229.765899658,-257.320159912,119.894531250,
872,174.194396973,-149.314743042,17.501968384,229.850997925,-257.264007568,119.803764343,
873,174.218795776,-149.406219482,17.278299332,229.908981323,-257.215545654,119.708213806,
874,174.241882324,-149.497436523,17.041894913,229.954010010,-257.176544189,119.602500916,
875,174.273773193,-149.591567993,16.788391113,230.000686646,-257.145385742,119.482421875,
876,174.324447632,-149.675949097,16.517665863,230.071472168,-257.119750977,119.358032227,
877,174.360824585,-149.745178223,16.233533859,230.108230591,-257.096099854,119.226974487,
878,174.444061279,-149.794021606,15.929326057,230.135269165,-257.073333740,119.084815979,
879,174.513458252,-149.827133179,15.602873802,230.161453247,-257.050994873,118.929824829,
880,174.573135376,-149.843399048,15.260641098,230.182342529,-257.029266357,118.771156311,
881,174.668457031,-149.853500366,14.898077965,230.189971924,-257.010742188,118.609779358,
882,174.740234375,-149.866882324,14.518908501,230.189468384,-256.994171143,118.439865112,
883,174.779037476,-149.885757446,14.128010750,230.214767456,-256.979614258,118.266609192,
884,174.805984497,-149.922729492,13.723857880,230.222137451,-256.961853027,118.085815430,
885,174.836791992,-149.982116699,13.306809425,230.238342285,-256.940490723,117.911705017,
886,174.827621460,-150.056533813,12.884885788,230.265792847,-256.911376953,117.740730286,
887,174.739639282,-150.078048706,12.713784218,230.297653198,-256.881317139,117.570121765,
888,174.526184082,-149.999984741,12.734287262,230.364395142,-256.855895996,117.388557434,
889,174.278671265,-149.895538330,12.766131401,230.444152832,-256.847930908,117.220451355,
890,174.052368164,-149.802581787,12.779927254,230.528945923,-256.859558105,117.071350098,
891,173.846343994,-149.730590820,12.791284561,230.628311157,-256.872344971,116.939025879,
892,173.651397705,-149.672927856,12.802527428,230.712371826,-256.870361328,116.821853638,
893,173.458007813,-149.632888794,12.808197975,230.811996460,-256.858917236,116.717300415,
894,173.247222900,-149.613052368,12.807128906,230.859573364,-256.852630615,116.622489929,
895,173.060867310,-149.602890015,12.810293198,230.903533936,-256.856842041,116.544036865,
896,172.868972778,-149.600021362,12.795248985,230.922119141,-256.861602783,116.480712891,
897,172.701797485,-149.609497070,12.771623611,230.940948486,-256.864776611,116.434722900,
898,172.553680420,-149.626388550,12.756157875,230.941940308,-256.875701904,116.403038025,
899,172.372756958,-149.646667480,12.737596512,230.920288086,-256.886322021,116.372711182,
900,172.228973389,-149.677581787,12.718109131,230.892364502,-256.903106689,116.352378845,
901,172.096954346,-149.705978394,12.692902565,230.854797363,-256.921844482,116.343559265,
902,171.972915649,-149.740753174,12.670001030,230.814834595,-256.934448242,116.337478638,
903,171.866516113,-149.772644043,12.645389557,230.780426025,-256.948211670,116.340515137,
904,171.778854370,-149.805831909,12.628104210,230.735382080,-256.962890625,116.345916748,
905,171.720397949,-149.839767456,12.602132797,230.673751831,-256.974212646,116.362731934,
906,171.669738770,-149.871856689,12.580249786,230.619461060,-256.979125977,116.388519287,
907,171.619384766,-149.899658203,12.556781769,230.567611694,-256.980682373,116.419471741,
908,171.590515137,-149.918548584,12.544533730,230.523696899,-256.974487305,116.452209473,
909,171.572341919,-149.936141968,12.526485443,230.481536865,-256.959838867,116.494216919,
910,171.577850342,-149.951995850,12.507404327,230.438186646,-256.938537598,116.538673401,
911,171.546066284,-149.964996338,12.497057915,230.368484497,-256.924591064,116.583976746,
912,171.553436279,-149.974441528,12.486550331,230.323608398,-256.911499023,116.628463745,
913,171.543411255,-149.980194092,12.476078987,230.261825562,-256.889343262,116.678520203,
914,171.540588379,-149.985488892,12.469469070,230.241333008,-256.864227295,116.729431152,
915,171.534027100,-149.991912842,12.461723328,230.218780518,-256.833129883,116.788208008,
916,171.532394409,-149.992218018,12.456059456,230.176727295,-256.801605225,116.851974487,
917,171.540924072,-149.994049072,12.450404167,230.142608643,-256.773010254,116.911987305,
918,171.549804688,-149.994049072,12.441009521,230.112045288,-256.742309570,116.977195740,
919,171.552764893,-149.999511719,12.437054634,230.089797974,-256.716064453,117.046363831,
920,171.571533203,-150.008224487,12.432559967,230.067794800,-256.688903809,117.118186951,
921,171.582672119,-150.024917603,12.429700851,230.058059692,-256.668365479,117.186363220,
922,171.586242676,-150.048080444,12.432859421,230.055389404,-256.661010742,117.255432129,
923,171.612930298,-150.085784912,12.440765381,230.081588745,-256.660614014,117.323417664,
924,171.651321411,-150.135711670,12.444880486,230.086700439,-256.666961670,117.390762329,
925,171.683761597,-150.204025269,12.454904556,230.126846313,-256.689056396,117.451042175,
926,171.734008789,-150.271575928,12.487277985,230.164962769,-256.730102539,117.509925842,
927,171.773620605,-150.328125000,12.577237129,230.227478027,-256.792205811,117.562622070,
928,171.778289795,-150.350372314,12.735391617,230.276260376,-256.864746094,117.618034363,
929,171.794586182,-150.338653564,12.949712753,230.359359741,-256.954681396,117.674858093,
930,171.819869995,-150.302734375,13.219601631,230.464233398,-257.063873291,117.727081299,
931,171.873657227,-150.250747681,13.526063919,230.576232910,-257.184997559,117.778221130,
932,171.954208374,-150.196975708,13.861187935,230.683822632,-257.315429688,117.845970154,
933,172.079788208,-150.141815186,14.216093063,230.827819824,-257.459899902,117.925094604,
934,172.219924927,-150.086059570,14.600577354,230.976226807,-257.614959717,118.019508362,
935,172.388168335,-150.035583496,14.996924400,231.130111694,-257.775085449,118.125946045,
936,172.605728149,-149.992248535,15.409777641,231.306503296,-257.945129395,118.249435425,
937,172.828079224,-149.959625244,15.840463638,231.487503052,-258.118652344,118.389579773,
938,173.085708618,-149.941116333,16.278629303,231.685913086,-258.294891357,118.547637939,
939,173.357299805,-149.933822632,16.729913712,231.883514404,-258.471557617,118.721359253,
940,173.661636353,-149.934646606,17.195543289,232.102203369,-258.651702881,118.901626587,
941,173.956253052,-149.936035156,17.674648285,232.326782227,-258.843353271,119.083915710,
942,174.228439331,-149.934646606,18.176843643,232.556915283,-259.035156250,119.261466980,
943,174.539962769,-149.922134399,18.690082550,232.798492432,-259.234039307,119.437759399,
944,174.896881104,-149.903335571,19.207761765,233.042129517,-259.438629150,119.612556458,
945,175.300033569,-149.884613037,19.719947815,233.307800293,-259.650207520,119.777099609,
946,175.773086548,-149.864166260,20.231472015,233.568527222,-259.869445801,119.932914734,
947,176.297958374,-149.836380005,20.724868774,233.845626831,-260.094451904,120.083541870,
948,176.862350464,-149.818542480,21.213106155,234.147766113,-260.326843262,120.222007751,
949,177.446655273,-149.806640625,21.680023193,234.450988770,-260.561798096,120.352203369,
950,178.054534912,-149.802658081,22.136732101,234.771926880,-260.804779053,120.480590820,
951,178.697143555,-149.808532715,22.578405380,235.113128662,-261.052185059,120.600830078,
952,179.322540283,-149.825103760,23.019243240,235.463119507,-261.294708252,120.714912415,
953,179.976928711,-149.841995239,23.449121475,235.841751099,-261.541503906,120.829582214,
954,180.672882080,-149.855453491,23.864627838,236.228332520,-261.789611816,120.944427490,
955,181.379241943,-149.867202759,24.274065018,236.650405884,-262.036071777,121.055992126,
956,182.112045288,-149.874298096,24.675788879,237.077682495,-262.283203125,121.162269592,
957,182.873260498,-149.883590698,25.066556931,237.512390137,-262.527923584,121.269050598,
958,183.668014526,-149.889846802,25.438585281,237.971023560,-262.774353027,121.369216919,
959,184.480697632,-149.896560669,25.812358856,238.451126099,-263.022857666,121.476165771,
960,185.305252075,-149.905181885,26.172580719,238.958404541,-263.268188477,121.580139160,
961,186.142898560,-149.924377441,26.524782181,239.476776123,-263.515045166,121.680801392,
962,187.037872314,-149.959747314,26.859577179,240.017089844,-263.761566162,121.779365540,
963,187.978271484,-150.005294800,27.184450150,240.588409424,-264.006072998,121.870712280,
964,188.935791016,-150.055770874,27.490020752,241.158538818,-264.252838135,121.957237244,
965,189.914199829,-150.099761963,27.790115356,241.764266968,-264.498229980,122.032928467,
966,190.960311890,-150.140228271,28.084617615,242.402297974,-264.742645264,122.103416443,
967,192.047805786,-150.178955078,28.373828888,243.036193848,-264.989257813,122.167678833,
968,193.170227051,-150.208709717,28.660524368,243.695770264,-265.240020752,122.212661743,
969,194.330047607,-150.234970093,28.944452286,244.395278931,-265.492889404,122.247810364,
970,195.538879395,-150.254013062,29.223415375,245.111343384,-265.753295898,122.272293091,
971,196.793594360,-150.265838623,29.508090973,245.845214844,-266.014190674,122.281005859,
972,198.075149536,-150.272079468,29.783916473,246.603210449,-266.273803711,122.278869629,
973,199.398208618,-150.281555176,30.063291550,247.387329102,-266.533599854,122.267158508,
974,200.770080566,-150.290161133,30.325893402,248.189971924,-266.796936035,122.249481201,
975,202.200515747,-150.296051025,30.587045670,249.015426636,-267.056152344,122.226921082,
976,203.666244507,-150.297454834,30.846187592,249.874114990,-267.311614990,122.197250366,
977,205.190994263,-150.298034668,31.094915390,250.751693726,-267.567565918,122.161567688,
978,206.762084961,-150.301696777,31.332899094,251.657684326,-267.822570801,122.118415833,
979,208.379577637,-150.301086426,31.559661865,252.589675903,-268.079010010,122.070655823,
980,210.031082153,-150.308578491,31.773431778,253.520996094,-268.331298828,122.017349243,
981,211.768295288,-150.321273804,31.970067978,254.475067139,-268.582458496,121.953742981,
982,213.545578003,-150.333694458,32.154190063,255.462844849,-268.830352783,121.887466431,
983,215.360687256,-150.353256226,32.317607880,256.470947266,-269.070068359,121.815734863,
984,217.222457886,-150.369720459,32.460678101,257.517150879,-269.302886963,121.734001160,
985,219.130386353,-150.383728027,32.585231781,258.554016113,-269.522369385,121.643363953,
986,221.052658081,-150.388580322,32.688732147,259.605407715,-269.730102539,121.547447205,
987,222.992706299,-150.373733521,32.771396637,260.705474854,-269.923736572,121.442047119,
988,224.972549438,-150.332107544,32.832801819,261.811218262,-270.101654053,121.329856873,
989,226.938354492,-150.278839111,32.876205444,262.927429199,-270.264892578,121.210037231,
990,228.920486450,-150.202819824,32.903697968,264.065795898,-270.410217285,121.078239441,
991,230.889144897,-150.117660522,32.922992706,265.223876953,-270.546417236,120.938659668,
992,232.911224365,-150.010986328,32.920780182,266.399932861,-270.665679932,120.786170959,
993,234.904403687,-149.890579224,32.909641266,267.569030762,-270.771972656,120.625221252,
994,236.955566406,-149.751159668,32.870578766,268.756225586,-270.861175537,120.458663940,
995,238.994781494,-149.595611572,32.810787201,269.959991455,-270.933776855,120.278045654,
996,241.072174072,-149.429565430,32.726020813,271.200225830,-270.991210938,120.089591980,
997,243.206542969,-149.250549316,32.613296509,272.420532227,-271.036621094,119.899101257,
998,245.335205078,-149.074661255,32.478813171,273.639617920,-271.067230225,119.711380005,
999,247.507476807,-148.893432617,32.334362030,274.881225586,-271.084228516,119.518814087,
1000,249.688644409,-148.712341309,32.169277191,276.163421631,-271.083251953,119.327972412,
1001,251.882003784,-148.529174805,31.989398956,277.424835205,-271.065216064,119.135131836,
1002,254.134063721,-148.337524414,31.791301727,278.668212891,-271.038146973,118.943649292,
1003,256.386596680,-148.155761719,31.584156036,279.953063965,-270.995208740,118.747375488,
1004,258.627380371,-147.977066040,31.369913101,281.237030029,-270.937500000,118.550018311,
1005,260.909942627,-147.791763306,31.141641617,282.504974365,-270.865264893,118.354164124,
1006,263.189971924,-147.611587524,30.904869080,283.791442871,-270.784057617,118.148376465,
1007,265.501495361,-147.425765991,30.660017014,285.048858643,-270.695648193,117.945846558,
1008,267.857177734,-147.232788086,30.408386230,286.349700928,-270.599914551,117.736663818,
1009,270.220764160,-147.044250488,30.152080536,287.619110107,-270.501983643,117.521903992,
1010,272.682861328,-146.863586426,29.878684998,288.873229980,-270.402557373,117.308929443,
1011,275.139556885,-146.679977417,29.601976395,290.117889404,-270.302124023,117.091751099,
1012,277.559631348,-146.502212524,29.323030472,291.353912354,-270.202026367,116.863510132,
1013,279.928558350,-146.328094482,29.041711807,292.612976074,-270.099700928,116.640602112,
1014,282.248992920,-146.173248291,28.752735138,293.831939697,-270.002197266,116.416488647,
1015,284.479034424,-146.036880493,28.468524933,295.059783936,-269.904479980,116.189590454,
1016,286.705535889,-145.911117554,28.176647186,296.257049561,-269.809936523,115.964553833,
1017,288.836517334,-145.802307129,27.889135361,297.423950195,-269.719909668,115.734573364,
1018,290.996063232,-145.699264526,27.598140717,298.593597412,-269.625396729,115.498359680,
1019,293.095367432,-145.614120483,27.293699265,299.722564697,-269.533477783,115.263618469,
1020,295.174591064,-145.530853271,26.979887009,300.832977295,-269.445037842,115.026023865,
1021,297.167358398,-145.456405640,26.661005020,301.907012939,-269.359100342,114.777679443,
1022,299.190795898,-145.384628296,26.330509186,302.948272705,-269.275970459,114.533195496,
1023,301.106079102,-145.317855835,25.998685837,303.996765137,-269.202331543,114.275764465,
1024,302.958251953,-145.248855591,25.665668488,305.002990723,-269.133605957,114.014221191,
1025,304.754913330,-145.182586670,25.335151672,305.971832275,-269.078521729,113.753326416,
1026,306.463867188,-145.120483398,25.009048462,306.931762695,-269.033721924,113.486946106,
1027,308.144226074,-145.068283081,24.674551010,307.852264404,-268.993835449,113.212074280,
1028,309.714080811,-145.023300171,24.355329514,308.776458740,-268.971954346,112.937347412,
1029,311.197875977,-144.989196777,24.040145874,309.673858643,-268.959167480,112.661788940,
1030,312.653839111,-144.971679688,23.721704483,310.533294678,-268.955322266,112.388244629,
1031,314.009033203,-144.979064941,23.408712387,311.385070801,-268.960418701,112.112800598,
1032,315.270629883,-145.009948730,23.108232498,312.220031738,-268.973419189,111.845001221,
1033,316.503570557,-145.064025879,22.804479599,313.016540527,-268.992950439,111.586631775,
1034,317.698455811,-145.139282227,22.498435974,313.800201416,-269.023254395,111.334518433,
1035,318.799530029,-145.219039917,22.199968338,314.559967041,-269.054840088,111.086593628,
1036,319.897552490,-145.311248779,21.901130676,315.314544678,-269.090759277,110.850303650,
1037,320.926635742,-145.414260864,21.609746933,316.056274414,-269.123474121,110.624961853,
1038,321.888824463,-145.520477295,21.332723618,316.765533447,-269.152709961,110.401283264,
1039,322.844055176,-145.630966187,21.051563263,317.466064453,-269.187744141,110.188903809,
1040,323.755767822,-145.735168457,20.779380798,318.153686523,-269.220245361,109.982604980,
1041,324.634185791,-145.842071533,20.518901825,318.813720703,-269.250427246,109.780693054,
1042,325.502044678,-145.940414429,20.267272949,319.451293945,-269.279113770,109.590385437,
1043,326.335784912,-146.036117554,20.020053864,320.081451416,-269.303070068,109.401977539,
1044,327.147369385,-146.126419067,19.778165817,320.699432373,-269.321289063,109.217552185,
1045,327.953338623,-146.212280273,19.544206619,321.282958984,-269.338989258,109.037025452,
1046,328.778991699,-146.287734985,19.311004639,321.873077393,-269.353210449,108.857589722,
1047,329.532318115,-146.357513428,19.089662552,322.448028564,-269.354949951,108.689430237,
1048,330.301177979,-146.416839600,18.870237350,323.018280029,-269.355987549,108.527709961,
1049,331.035186768,-146.471252441,18.664735794,323.569427490,-269.352020264,108.373901367,
1050,331.778594971,-146.518630981,18.459842682,324.100311279,-269.343963623,108.220397949,
1051,332.501708984,-146.561767578,18.265911102,324.615112305,-269.331878662,108.068946838,
1052,333.226715088,-146.595352173,18.069772720,325.134887695,-269.320800781,107.915443420,
1053,333.877380371,-146.618804932,17.887109756,325.629547119,-269.299896240,107.762077332,
1054,334.560180664,-146.636993408,17.703393936,326.109649658,-269.277984619,107.606460571,
1055,335.212219238,-146.646957397,17.526706696,326.591705322,-269.252319336,107.453514099,
1056,335.813507080,-146.652252197,17.356264114,327.037872314,-269.226867676,107.309036255,
1057,336.412536621,-146.645645142,17.199066162,327.452880859,-269.197448730,107.167114258,
1058,336.974670410,-146.634078979,17.050180435,327.882232666,-269.163055420,107.032310486,
1059,337.484161377,-146.611740112,16.912530899,328.297210693,-269.123138428,106.908798218,
1060,337.957031250,-146.584014893,16.781625748,328.708801270,-269.080688477,106.789710999,
1061,338.419281006,-146.552276611,16.660413742,329.095886230,-269.031738281,106.680007935,
1062,338.841949463,-146.525604248,16.548110962,329.484680176,-268.980072021,106.582786560,
