Number of frames: 2750
Frequency: 250
Units: mm

Frame,finger x,finger y,finger z,wrist x,wrist y,wrist z
57,281.540283203,-237.199081421,166.038757324,371.857696533,-305.418975830,271.878875732,
58,281.594085693,-236.341613770,165.416442871,371.389129639,-305.440368652,271.624084473,
59,281.661437988,-235.474304199,164.811233521,370.930236816,-305.464447021,271.369964600,
60,281.728332520,-234.613800049,164.220703125,370.474731445,-305.487640381,271.113281250,
61,281.818023682,-233.781814575,163.641204834,370.005218506,-305.506225586,270.855102539,
62,281.893432617,-232.985519409,163.078567505,369.570220947,-305.524322510,270.594909668,
63,281.978973389,-232.248336792,162.530593872,369.169921875,-305.543121338,270.339996338,
64,282.059478760,-231.581680298,161.982894897,368.743774414,-305.561920166,270.083496094,
65,282.132873535,-230.989212036,161.453628540,368.344512939,-305.578643799,269.835571289,
66,282.228332520,-230.479904175,160.922454834,367.973510742,-305.599456787,269.595977783,
67,282.301574707,-230.053497314,160.396026611,367.640594482,-305.625854492,269.361480713,
68,282.399993896,-229.702774048,159.869384766,367.316467285,-305.650878906,269.131896973,
69,282.469177246,-229.416168213,159.343917847,367.024169922,-305.681335449,268.911468506,
70,282.542327881,-229.177886963,158.808898926,366.761779785,-305.716583252,268.694793701,
71,282.603881836,-228.966888428,158.277252197,366.486846924,-305.759246826,268.482788086,
72,282.680297852,-228.774581909,157.729522705,366.225860596,-305.801239014,268.273620605,
73,282.758758545,-228.579772949,157.180236816,365.976989746,-305.848052979,268.069519043,
74,282.812377930,-228.362167358,156.614227295,365.714324951,-305.899566650,267.861877441,
75,282.882202148,-228.121459961,156.028579712,365.485473633,-305.955017090,267.646453857,
76,282.984008789,-227.840103149,155.426574707,365.221099854,-306.007904053,267.426544189,
77,283.086395264,-227.510253906,154.800003052,364.974670410,-306.058319092,267.202911377,
78,283.196289063,-227.112564087,154.156921387,364.727020264,-306.109893799,266.969696045,
79,283.344146729,-226.653091431,153.498580933,364.458770752,-306.154632568,266.729034424,
80,283.499145508,-226.119415283,152.822433472,364.179351807,-306.190765381,266.480407715,
81,283.663604736,-225.521957397,152.075515747,363.914062500,-306.219635010,266.221160889,
82,283.856262207,-224.831909180,151.276779175,363.661712646,-306.236358643,265.945465088,
83,284.061767578,-224.072158813,150.464584351,363.405609131,-306.244537354,265.657135010,
84,284.292327881,-223.263000488,149.665618896,363.171295166,-306.237854004,265.359130859,
85,284.535522461,-222.420227051,148.890487671,362.955474854,-306.195617676,265.055969238,
86,284.779632568,-221.531204224,148.143051147,362.748565674,-306.119140625,264.743133545,
87,285.066131592,-220.618133545,147.433639526,362.564849854,-306.014953613,264.410430908,
88,285.324371338,-219.733093262,146.757888794,362.418029785,-305.880920410,264.062255859,
89,285.596771240,-218.925903320,146.092864990,362.273620605,-305.725219727,263.685821533,
90,285.830810547,-218.215377808,145.406295776,362.117065430,-305.549316406,263.284545898,
91,286.009002686,-217.543853760,144.678604126,361.952148438,-305.346435547,262.856628418,
92,286.169738770,-216.877426147,143.908859253,361.831237793,-305.120300293,262.393218994,
93,286.287200928,-216.198776245,143.101470947,361.667999268,-304.875610352,261.879211426,
94,286.354553223,-215.488082886,142.271530151,361.519927979,-304.613769531,261.330078125,
95,286.400817871,-214.748153687,141.412643433,361.330627441,-304.311401367,260.739807129,
96,286.429229736,-213.976684570,140.532196045,361.136688232,-303.983551025,260.099578857,
97,286.413696289,-213.173904419,139.623977661,360.920166016,-303.633972168,259.413543701,
98,286.407440186,-212.356994629,138.684844971,360.683288574,-303.245941162,258.683990479,
99,286.410980225,-211.529296875,137.702957153,360.423400879,-302.829711914,257.906066895,
100,286.373962402,-210.695800781,136.673645020,360.146118164,-302.400512695,257.070739746,
101,286.347930908,-209.858779907,135.599777222,359.841094971,-301.964782715,256.168579102,
102,286.340026855,-209.006378174,134.465606689,359.540863037,-301.523529053,255.211181641,
103,286.309570313,-208.144989014,133.283905029,359.190124512,-301.074432373,254.194137573,
104,286.276641846,-207.275390625,132.060623169,358.814178467,-300.624816895,253.121871948,
105,286.225616455,-206.405288696,130.790145874,358.403167725,-300.170135498,251.987091064,
106,286.155395508,-205.534240723,129.481872559,357.957550049,-299.708953857,250.794799805,
107,286.070098877,-204.676559448,128.140502930,357.503173828,-299.237091064,249.544479370,
108,285.913574219,-203.817489624,126.768829346,357.012573242,-298.752380371,248.238647461,
109,285.736907959,-202.961883545,125.397872925,356.493530273,-298.244720459,246.877990723,
110,285.466339111,-202.117462158,124.025337219,355.924774170,-297.720764160,245.442413330,
111,285.184265137,-201.278213501,122.659309387,355.363464355,-297.176025391,243.945083618,
112,284.891296387,-200.402511597,121.283287048,354.736816406,-296.604614258,242.372039795,
113,284.575256348,-199.487365723,119.870468140,354.095520020,-296.018218994,240.732101440,
114,284.247283936,-198.535919189,118.401504517,353.438110352,-295.431671143,239.023300171,
115,283.894927979,-197.552444458,116.896011353,352.762451172,-294.862091064,237.234588623,
116,283.542480469,-196.531707764,115.344429016,352.058502197,-294.301818848,235.382553101,
117,283.185180664,-195.480010986,113.758522034,351.329925537,-293.757507324,233.482849121,
118,282.833831787,-194.399719238,112.110450745,350.615020752,-293.214263916,231.522354126,
119,282.542419434,-193.319335938,110.334594727,349.884155273,-292.668914795,229.510452271,
120,282.355010986,-192.254043579,108.402320862,349.131134033,-292.122833252,227.453506470,
121,282.247161865,-191.212585449,106.344825745,348.354461670,-291.585906982,225.353759766,
122,282.166809082,-190.206756592,104.211639404,347.605072021,-291.039489746,223.218582153,
123,282.140197754,-189.230300903,102.009971619,346.844573975,-290.481201172,221.072418213,
124,282.127777100,-188.286926270,99.768997192,346.116088867,-289.916290283,218.901885986,
125,282.078063965,-187.359954834,97.489479065,345.362670898,-289.346893311,216.710357666,
126,282.006103516,-186.450546265,95.194763184,344.614074707,-288.776824951,214.505645752,
127,281.875701904,-185.550582886,92.887809753,343.870666504,-288.210510254,212.286727905,
128,281.727539063,-184.665634155,90.563926697,343.119903564,-287.629333496,210.061508179,
129,281.458740234,-183.848861694,88.238815308,342.381866455,-287.042907715,207.835067749,
130,281.155426025,-183.118606567,85.877532959,341.636627197,-286.458374023,205.608474731,
131,280.800384521,-182.468139648,83.487876892,340.927154541,-285.885253906,203.389495850,
132,280.400512695,-181.891876221,81.063323975,340.208282471,-285.315887451,201.178970337,
133,280.020904541,-181.384750366,78.609161377,339.521240234,-284.746704102,198.981094360,
134,279.623687744,-180.943038940,76.128692627,338.877716064,-284.185668945,196.806854248,
135,279.269653320,-180.553939819,73.634262085,338.227844238,-283.629730225,194.656387329,
136,278.958618164,-180.199401855,71.153450012,337.614379883,-283.082702637,192.523300171,
137,278.633026123,-179.852310181,68.715248108,337.005401611,-282.542572021,190.425384521,
138,278.310607910,-179.506256104,66.321121216,336.414367676,-282.010070801,188.352737427,
139,278.005920410,-179.147949219,63.991485596,335.811279297,-281.493164063,186.311630249,
140,277.663269043,-178.773910522,61.739566803,335.230957031,-280.993591309,184.312301636,
141,277.315460205,-178.382888794,59.545959473,334.655853271,-280.514434814,182.347976685,
142,276.910797119,-177.961303711,57.439239502,334.111633301,-280.048858643,180.424911499,
143,276.563140869,-177.512664795,55.408138275,333.556579590,-279.595825195,178.539855957,
144,276.148773193,-177.037567139,53.464210510,333.044799805,-279.164916992,176.694534302,
145,275.805023193,-176.548141479,51.590454102,332.511108398,-278.756164551,174.888656616,
146,275.384552002,-176.030029297,49.799148560,331.986755371,-278.375610352,173.118560791,
147,274.943115234,-175.488647461,48.093124390,331.481048584,-278.019775391,171.394165039,
148,274.533050537,-174.938476563,46.458003998,330.974822998,-277.692443848,169.717773438,
149,274.112701416,-174.378479004,44.903957367,330.485565186,-277.397583008,168.095642090,
150,273.610321045,-173.814514160,43.441360474,330.007415771,-277.124511719,166.527877808,
151,273.061370850,-173.267883301,42.080734253,329.531738281,-276.872161865,165.013137817,
152,272.526336670,-172.734329224,40.815795898,329.070159912,-276.645050049,163.551193237,
153,272.049560547,-172.198242188,39.632396698,328.599517822,-276.441589355,162.146453857,
154,271.618743896,-171.647171021,38.541473389,328.147491455,-276.265838623,160.789978027,
155,271.168304443,-171.085861206,37.555984497,327.712463379,-276.114227295,159.488800049,
156,270.689544678,-170.519042969,36.666301727,327.275268555,-275.967987061,158.241500854,
157,270.206573486,-169.953353882,35.861896515,326.848297119,-275.838409424,157.046569824,
158,269.697998047,-169.402008057,35.138534546,326.430358887,-275.720611572,155.907226563,
159,269.190277100,-168.865097046,34.473876953,326.021881104,-275.613769531,154.820327759,
160,268.669769287,-168.346496582,33.864273071,325.611724854,-275.508697510,153.789825439,
161,268.172821045,-167.850204468,33.291793823,325.208709717,-275.403472900,152.820205688,
162,267.685577393,-167.372100830,32.745834351,324.818786621,-275.297027588,151.904632568,
163,267.221282959,-166.916961670,32.223392487,324.426055908,-275.181030273,151.042648315,
164,266.783416748,-166.472732544,31.722188950,324.040039063,-275.052703857,150.235290527,
165,266.332824707,-166.040267944,31.249959946,323.648742676,-274.910705566,149.476898193,
166,265.915008545,-165.609115601,30.791841507,323.247406006,-274.758056641,148.766006470,
167,265.519805908,-165.182250977,30.354496002,322.862731934,-274.591339111,148.094238281,
168,265.132232666,-164.754379272,29.931406021,322.485626221,-274.410461426,147.461380005,
169,264.792846680,-164.331390381,29.504339218,322.119140625,-274.218994141,146.866561890,
170,264.444702148,-163.901092529,29.096229553,321.754638672,-274.018707275,146.313018799,
171,264.102203369,-163.463043213,28.696519852,321.394897461,-273.814605713,145.795272827,
172,263.748260498,-163.028305054,28.322168350,321.035949707,-273.608978271,145.314270020,
173,263.466583252,-162.585159302,27.956504822,320.694671631,-273.407470703,144.849533081,
174,263.171417236,-162.147247314,27.608535767,320.363464355,-273.204864502,144.410308838,
175,262.935791016,-161.710128784,27.267499924,320.037384033,-272.999938965,143.985198975,
176,262.674224854,-161.288467407,26.945127487,319.685333252,-272.793975830,143.576812744,
177,262.401702881,-160.877212524,26.635633469,319.353454590,-272.594879150,143.180526733,
178,262.152984619,-160.480545044,26.324993134,319.039245605,-272.412109375,142.794052124,
179,261.890045166,-160.094985962,26.041856766,318.711486816,-272.235687256,142.416000366,
180,261.625152588,-159.721130371,25.765811920,318.393676758,-272.065643311,142.047058105,
181,261.367919922,-159.361129761,25.506408691,318.092193604,-271.907684326,141.687454224,
182,261.109405518,-159.010940552,25.259353638,317.790832520,-271.746612549,141.337432861,
183,260.835357666,-158.675811768,25.022218704,317.513519287,-271.598022461,140.995040894,
184,260.584350586,-158.353759766,24.796466827,317.214324951,-271.456359863,140.663406372,
185,260.314666748,-158.034530640,24.581985474,316.919158936,-271.316131592,140.336593628,
186,260.075469971,-157.724411011,24.359884262,316.643341064,-271.172149658,140.014373779,
187,259.855712891,-157.419815063,24.136459351,316.376251221,-271.043762207,139.697036743,
188,259.666534424,-157.115921021,23.912746429,316.103637695,-270.918090820,139.387893677,
189,259.519042969,-156.807159424,23.696020126,315.829620361,-270.789306641,139.095642090,
190,259.393707275,-156.501861572,23.489431381,315.572143555,-270.677307129,138.804107666,
191,259.270324707,-156.193756104,23.300266266,315.330291748,-270.572753906,138.519638062,
192,259.189300537,-155.882049561,23.123720169,315.091247559,-270.447784424,138.253173828,
193,259.103851318,-155.564620972,22.955711365,314.864044189,-270.317047119,137.997131348,
194,259.052154541,-155.247116089,22.775775909,314.628540039,-270.204559326,137.751617432,
195,258.976867676,-154.944595337,22.599336624,314.407012939,-270.095275879,137.516510010,
196,258.915344238,-154.660034180,22.416484833,314.194213867,-269.974731445,137.298843384,
197,258.856842041,-154.388381958,22.233594894,314.001403809,-269.842315674,137.089187622,
198,258.824768066,-154.125503540,22.039932251,313.815673828,-269.698822021,136.898605347,
199,258.746093750,-153.879714966,21.828386307,313.660705566,-269.544433594,136.722412109,
200,258.678009033,-153.658020020,21.603507996,313.519927979,-269.381103516,136.554199219,
201,258.612365723,-153.462356567,21.353185654,313.375183105,-269.207397461,136.396530151,
202,258.501770020,-153.298629761,21.077054977,313.227111816,-269.031097412,136.244201660,
203,258.403137207,-153.160919189,20.781206131,313.111419678,-268.851165771,136.097473145,
204,258.283966064,-153.039916992,20.469444275,312.989196777,-268.662780762,135.953598022,
205,258.207733154,-152.935440063,20.134256363,312.873016357,-268.469055176,135.820770264,
206,258.081237793,-152.849914551,19.793190002,312.767211914,-268.277343750,135.685775757,
207,257.975982666,-152.776992798,19.428512573,312.669403076,-268.083984375,135.546081543,
208,257.856262207,-152.720596313,19.066699982,312.565887451,-267.897888184,135.405166626,
209,257.741943359,-152.668121338,18.705522537,312.467803955,-267.719665527,135.267395020,
210,257.640167236,-152.612228394,18.352775574,312.387023926,-267.551208496,135.124572754,
211,257.550781250,-152.547485352,18.016218185,312.291381836,-267.397155762,134.976119995,
212,257.437713623,-152.466064453,17.700572968,312.201751709,-267.256256104,134.825912476,
213,257.381622314,-152.367614746,17.400016785,312.126434326,-267.127838135,134.671447754,
214,257.318847656,-152.254364014,17.125864029,312.017822266,-267.008728027,134.520889282,
215,257.280517578,-152.129806519,16.868793488,311.933441162,-266.904876709,134.368530273,
216,257.244171143,-151.998825073,16.632537842,311.849151611,-266.807922363,134.219665527,
217,257.230041504,-151.845932007,16.421760559,311.747253418,-266.708496094,134.074066162,
218,257.217163086,-151.676361084,16.234611511,311.656372070,-266.620025635,133.930053711,
219,257.205780029,-151.494995117,16.067335129,311.590637207,-266.536926270,133.786392212,
220,257.160156250,-151.296249390,15.909855843,311.502838135,-266.444366455,133.651870728,
221,257.145538330,-151.098785400,15.754127502,311.405517578,-266.355163574,133.526687622,
222,257.093505859,-150.901702881,15.604593277,311.318908691,-266.263031006,133.407531738,
223,257.015563965,-150.721862793,15.452031136,311.244689941,-266.169982910,133.297470093,
224,256.889587402,-150.556915283,15.310335159,311.169311523,-266.078460693,133.195571899,
225,256.765014648,-150.406906128,15.162935257,311.093566895,-265.988464355,133.101150513,
226,256.636383057,-150.282012939,15.015247345,311.026580811,-265.894165039,133.017272949,
227,256.439666748,-150.179855347,14.866536140,310.965759277,-265.802703857,132.941680908,
228,256.242370605,-150.107315063,14.711119652,310.921142578,-265.714691162,132.867919922,
229,256.032806396,-150.061401367,14.549885750,310.862426758,-265.629638672,132.804962158,
230,255.813491821,-150.053863525,14.387966156,310.806427002,-265.550170898,132.745025635,
231,255.601867676,-150.082763672,14.218129158,310.760681152,-265.467987061,132.685226440,
232,255.394744873,-150.148971558,14.028455734,310.701232910,-265.387176514,132.623580933,
233,255.178985596,-150.241149902,13.835793495,310.653350830,-265.314849854,132.565383911,
234,254.983047485,-150.348022461,13.641861916,310.580261230,-265.251831055,132.505691528,
235,254.784194946,-150.473815918,13.454070091,310.519531250,-265.198913574,132.442367554,
236,254.586944580,-150.603698730,13.256177902,310.451629639,-265.158477783,132.377197266,
237,254.406799316,-150.732467651,13.076425552,310.387268066,-265.129882813,132.310012817,
238,254.257965088,-150.853851318,12.898684502,310.308654785,-265.105163574,132.235687256,
239,254.149978638,-150.971633911,12.718872070,310.226379395,-265.091583252,132.163787842,
240,254.048065186,-151.075653076,12.541542053,310.146453857,-265.086761475,132.092788696,
241,253.981719971,-151.170639038,12.369052887,310.069793701,-265.090698242,132.018737793,
242,253.920608521,-151.254928589,12.197918892,309.982299805,-265.097808838,131.948471069,
243,253.890731812,-151.328598022,12.028479576,309.883453369,-265.103027344,131.880676270,
244,253.847961426,-151.400756836,11.867003441,309.797546387,-265.110839844,131.817459106,
245,253.839508057,-151.466400146,11.708674431,309.718750000,-265.121032715,131.757141113,
246,253.834396362,-151.538070679,11.551569939,309.634735107,-265.127227783,131.703491211,
247,253.835525513,-151.608383179,11.401111603,309.540649414,-265.132354736,131.659469604,
248,253.809555054,-151.683258057,11.257868767,309.471099854,-265.140655518,131.623764038,
249,253.799621582,-151.764602661,11.120270729,309.405242920,-265.146453857,131.593002319,
250,253.774383545,-151.854721069,10.989380836,309.310211182,-265.149536133,131.572402954,
251,253.740005493,-151.954208374,10.871546745,309.243743896,-265.153076172,131.559829712,
252,253.682983398,-152.043533325,10.778251648,309.199035645,-265.158508301,131.555847168,
253,253.645339966,-152.058685303,10.765627861,309.131378174,-265.162780762,131.556411743,
254,253.563369751,-152.066421509,10.773315430,309.073822021,-265.171722412,131.562957764,
255,253.476852417,-152.089843750,10.773439407,309.044372559,-265.197326660,131.570053101,
256,253.400436401,-152.128753662,10.774024963,309.007019043,-265.234527588,131.584823608,
257,253.348373413,-152.180892944,10.771177292,308.971252441,-265.271331787,131.602859497,
258,253.299255371,-152.238281250,10.765782356,308.931182861,-265.303924561,131.623626709,
259,253.265396118,-152.296676636,10.761805534,308.897827148,-265.338439941,131.641403198,
260,253.229309082,-152.341842651,10.757597923,308.843292236,-265.380584717,131.654357910,
261,253.232925415,-152.379760742,10.743467331,308.799041748,-265.430969238,131.667175293,
262,253.227233887,-152.411819458,10.729678154,308.759429932,-265.489288330,131.670333862,
263,253.251571655,-152.437286377,10.709448814,308.698699951,-265.552612305,131.671417236,
264,253.316802979,-152.446563721,10.695754051,308.652465820,-265.615600586,131.672256470,
265,253.381149292,-152.448760986,10.677346230,308.589752197,-265.677795410,131.670822144,
266,253.464828491,-152.443038940,10.658712387,308.531860352,-265.742767334,131.666931152,
267,253.583404541,-152.426620483,10.639436722,308.487213135,-265.807098389,131.664825439,
268,253.720916748,-152.389572144,10.621203423,308.436553955,-265.870391846,131.666275024,
269,253.878402710,-152.341567993,10.601072311,308.375671387,-265.932952881,131.669708252,
270,254.039916992,-152.289535522,10.578991890,308.320678711,-265.990325928,131.674789429,
271,254.201080322,-152.233398438,10.554849625,308.285919189,-266.043273926,131.687896729,
272,254.365875244,-152.184097290,10.533404350,308.230133057,-266.087280273,131.707168579,
273,254.513961792,-152.135223389,10.516127586,308.186309814,-266.131072998,131.726470947,
274,254.648620605,-152.090805054,10.498926163,308.153411865,-266.167877197,131.751144409,
275,254.799636841,-152.055847168,10.487130165,308.141113281,-266.196594238,131.775680542,
276,254.916183472,-152.028701782,10.483370781,308.116638184,-266.222442627,131.802841187,
277,255.024154663,-152.003662109,10.477144241,308.115356445,-266.250152588,131.827255249,
278,255.114471436,-151.986480713,10.471760750,308.107849121,-266.270538330,131.851455688,
279,255.191970825,-151.979202271,10.469794273,308.102569580,-266.285522461,131.876510620,
280,255.240814209,-151.973388672,10.466689110,308.099182129,-266.298065186,131.893280029,
281,255.282104492,-151.972885132,10.463308334,308.107360840,-266.312225342,131.900222778,
282,255.292663574,-151.978942871,10.459609985,308.107299805,-266.325714111,131.897109985,
283,255.301406860,-151.984481812,10.449379921,308.091949463,-266.340942383,131.883666992,
284,255.303207397,-151.993713379,10.437199593,308.086853027,-266.365386963,131.861740112,
285,255.304412842,-152.006515503,10.421861649,308.085571289,-266.394134521,131.834487915,
286,255.282455444,-152.019882202,10.414729118,308.080627441,-266.426391602,131.799514771,
287,255.285736084,-152.032974243,10.397048950,308.090545654,-266.460937500,131.760528564,
288,255.272232056,-152.050201416,10.383337975,308.091583252,-266.498474121,131.714889526,
289,255.255661011,-152.064437866,10.371582985,308.084899902,-266.537536621,131.663131714,
290,255.262039185,-152.079879761,10.357074738,308.091705322,-266.578399658,131.608459473,
291,255.265045166,-152.094879150,10.342941284,308.078613281,-266.618560791,131.555603027,
292,255.275436401,-152.105163574,10.326486588,308.059356689,-266.658020020,131.507522583,
293,255.269119263,-152.114562988,10.317821503,308.075653076,-266.695465088,131.459060669,
294,255.252288818,-152.119293213,10.314758301,308.089569092,-266.725280762,131.417037964,
295,255.251190186,-152.117279053,10.307143211,308.084625244,-266.747100830,131.382659912,
296,255.246673584,-152.115875244,10.303024292,308.089324951,-266.764709473,131.353134155,
297,255.253036499,-152.111968994,10.301920891,308.097747803,-266.776214600,131.327239990,
298,255.251190186,-152.111053467,10.298709869,308.113769531,-266.782775879,131.308868408,
299,255.240524292,-152.110671997,10.296880722,308.120788574,-266.784271240,131.296997070,
300,255.227416992,-152.104827881,10.300359726,308.147583008,-266.783660889,131.281265259,
301,255.239578247,-152.090957642,10.296819687,308.173492432,-266.778228760,131.265594482,
302,255.241180420,-152.071945190,10.303713799,308.179412842,-266.770599365,131.248962402,
303,255.266937256,-152.047836304,10.306018829,308.194000244,-266.762115479,131.226577759,
304,255.245147705,-152.012619019,10.314939499,308.200286865,-266.749969482,131.197784424,
305,255.234420776,-151.974441528,10.322835922,308.195983887,-266.739349365,131.164611816,
306,255.221847534,-151.930908203,10.329237938,308.200164795,-266.723693848,131.133392334,
307,255.195816040,-151.886474609,10.328893661,308.214782715,-266.705261230,131.101394653,
308,255.151535034,-151.836547852,10.334610939,308.212249756,-266.678680420,131.070800781,
309,255.147933960,-151.782104492,10.333802223,308.210998535,-266.649841309,131.039108276,
310,255.112899780,-151.728591919,10.340508461,308.217681885,-266.617767334,131.005340576,
311,255.093154907,-151.671905518,10.333656311,308.229064941,-266.583190918,130.973297119,
312,255.081802368,-151.617630005,10.331499100,308.217407227,-266.542633057,130.944595337,
313,255.054687500,-151.564071655,10.328680038,308.223510742,-266.503295898,130.916763306,
314,255.032196045,-151.506454468,10.325553894,308.230529785,-266.462493896,130.891326904,
315,255.021179199,-151.447494507,10.320250511,308.217041016,-266.421813965,130.868545532,
316,255.022994995,-151.392959595,10.313311577,308.210266113,-266.377777100,130.843795776,
317,255.026306152,-151.347366333,10.309307098,308.216888428,-266.337738037,130.821945190,
318,255.021789551,-151.304931641,10.306970596,308.209228516,-266.299285889,130.805313110,
319,255.033416748,-151.264190674,10.300724030,308.193969727,-266.259643555,130.795913696,
320,255.026779175,-151.227966309,10.295395851,308.209197998,-266.222167969,130.783294678,
321,255.021621704,-151.191101074,10.291311264,308.214294434,-266.180053711,130.774902344,
322,255.048583984,-151.160598755,10.283342361,308.206756592,-266.144531250,130.770706177,
323,255.040740967,-151.131378174,10.276527405,308.211669922,-266.108520508,130.776107788,
324,255.037597656,-151.114288330,10.273187637,308.225463867,-266.073608398,130.781326294,
325,255.055633545,-151.106246948,10.269286156,308.254699707,-266.045104980,130.785537720,
326,255.061859131,-151.099731445,10.265790939,308.265319824,-266.016662598,130.793746948,
327,255.053131104,-151.096099854,10.262547493,308.255187988,-265.990234375,130.811050415,
328,255.072387695,-151.092819214,10.260209084,308.264190674,-265.973480225,130.826019287,
329,255.074920654,-151.095458984,10.253590584,308.267883301,-265.957000732,130.840408325,
330,255.075469971,-151.100219727,10.254828453,308.274871826,-265.946044922,130.857666016,
331,255.074539185,-151.106201172,10.251502991,308.272644043,-265.940521240,130.879714966,
332,255.066925049,-151.112625122,10.250929832,308.275939941,-265.940979004,130.895919800,
333,255.073867798,-151.116455078,10.251255989,308.261505127,-265.942779541,130.911041260,
334,255.082244873,-151.124023438,10.250814438,308.259063721,-265.947814941,130.927825928,
335,255.090774536,-151.130065918,10.254679680,308.262908936,-265.959228516,130.948410034,
336,255.070083618,-151.136138916,10.259383202,308.261016846,-265.974700928,130.962432861,
337,255.072525024,-151.141967773,10.265834808,308.245971680,-265.993133545,130.978057861,
338,255.057174683,-151.151382446,10.272351265,308.229705811,-266.011810303,130.990585327,
